0.9337,0
0.9289,0.0024941
0.9165,0.0049882
0.9067,0.0074823
0.9057,0.0099764
0.9141,0.0124705
0.9282,0.0149646
0.9422,0.0174587
0.9505,0.0199528
0.9499,0.0224469
0.9398,0.024941
0.9224,0.0274351
0.9017,0.0299292
0.8822,0.0324233
0.8673,0.0349174
0.8582,0.0374115
0.8536,0.0399056
0.8503,0.0423997
0.8442,0.0448938
0.8319,0.0473879
0.8119,0.049882
0.7854,0.0523761
0.7552,0.0548702
0.7253,0.0573643
0.6991,0.0598584
0.6784,0.0623525
0.6629,0.0648466
0.6504,0.0673407
0.6377,0.0698348
0.6217,0.0723289
0.6001,0.074823
0.5727,0.0773171
0.541,0.0798112
0.508,0.0823053
0.4768,0.0847994
0.4502,0.0872935
0.4289,0.0897876
0.412,0.0922817
0.3974,0.0947758
0.3823,0.0972699
0.365,0.099764
0.345,0.1022581
0.3233,0.1047522
0.302,0.1072463
0.2832,0.1097404
0.2683,0.1122345
0.2576,0.1147286
0.2501,0.1172227
0.2439,0.1197168
0.2369,0.1222109
0.2276,0.124705
0.2151,0.1271991
0.1999,0.1296932
0.183,0.1321873
0.1664,0.1346814
0.1518,0.1371755
0.1402,0.1396696
0.1314,0.1421637
0.1243,0.1446578
0.1166,0.1471519
0.1064,0.149646
0.0925,0.1521401
0.0754,0.1546342
0.0571,0.1571283
0.0407,0.1596224
0.0296,0.1621165
0.0266,0.1646106
0.0335,0.1671047
0.051,0.1695988
0.0791,0.1720929
0.1174,0.174587
0.1653,0.1770811
0.2219,0.1795752
0.2857,0.1820693
0.3545,0.1845634
0.4254,0.1870575
0.4951,0.1895516
0.5603,0.1920457
0.6187,0.1945398
0.6695,0.1970339
0.7129,0.199528
0.7501,0.2020221
0.7826,0.2045162
0.8112,0.2070103
0.8361,0.2095044
0.8569,0.2119985
0.8731,0.2144926
0.8851,0.2169867
0.8936,0.2194808
0.8999,0.2219749
0.9054,0.224469
0.9108,0.2269631
0.9158,0.2294572
0.92,0.2319513
0.9227,0.2344454
0.9237,0.2369395
0.9234,0.2394336
0.9223,0.2419277
0.9209,0.2444218
0.9191,0.2469159
0.9167,0.24941
0.9131,0.2519041
0.908,0.2543982
0.9008,0.2568923
0.8913,0.2593864
0.8793,0.2618805
0.8645,0.2643746
0.8472,0.2668687
0.8283,0.2693628
0.8088,0.2718569
0.79,0.274351
0.7722,0.2768451
0.755,0.2793392
0.7367,0.2818333
0.716,0.2843274
0.6919,0.2868215
0.6651,0.2893156
0.6377,0.2918097
0.6123,0.2943038
0.5905,0.2967979
0.5724,0.299292
0.5559,0.3017861
0.5379,0.3042802
