X,Y
1,2368
2,2414
3,2225
4,2410
5,2490
6,2367
7,2227
8,2310
9,2192
10,2207
11,2328
12,2156
13,2154
14,2299
15,2256
16,2167
17,2184
18,2319
19,2295
20,2233
21,2275
22,2125
23,2216
24,2258
25,2256
26,2172
27,2142
28,2051
29,2117
30,2159
31,2181
32,2056
33,2224
34,2126
35,2176
36,2186
37,2187
38,2139
39,2277
40,2239
41,2246
42,2146
43,2236
44,2051
45,2204
46,2137
47,2155
48,2034
49,2194
50,2178
51,2092
52,2214
53,2195
54,2232
55,2201
56,2131
57,2156
58,2103
59,2123
60,2207
61,2229
62,2207
63,2115
64,2285
65,2172
66,2293
67,2249
68,2118
69,2132
70,2237
71,2133
72,2187
73,2152
74,2262
75,2342
76,2282
77,2223
78,2203
79,2178
80,2142
81,2143
82,2261
83,2215
84,2174
85,2142
86,2218
87,2262
88,2236
89,2329
90,2181
91,2301
92,2162
93,2116
94,2243
95,2232
96,2347
97,2230
98,2250
99,2234
100,2157
101,2288
102,2194
103,2175
104,2137
105,2247
106,2276
107,2284
108,2218
109,2208
110,2157
111,2239
112,2224
113,2322
114,2350
115,2238
116,2177
117,2155
118,2225
119,2186
120,2190
121,2124
122,2243
123,2303
124,2166
125,2094
126,2271
127,2268
128,2218
129,2276
130,2086
131,2348
132,2195
133,2313
134,2199
135,2222
136,2120
137,2297
138,2319
139,2174
140,2153
141,2116
142,2068
143,2174
144,2239
145,2216
146,2234
147,2275
148,2230
149,2243
150,2205
151,2166
152,2223
153,2209
154,2103
155,2189
156,2259
157,2126
158,2265
159,2264
160,2256
161,2224
162,2186
163,2291
164,2182
165,2144
166,2243
167,2200
168,2230
169,2176
170,2264
171,2355
172,2197
173,2112
174,2171
175,2215
176,2269
177,2144
178,2198
179,2263
180,2232
181,2178
182,2250
183,2260
184,2229
185,2150
186,2277
187,2132
188,2214
189,2192
190,2245
191,2199
192,2238
193,2191
194,2197
195,2252
196,2209
197,2219
198,2265
199,2282
200,2184
201,2101
202,2204
203,2253
204,2274
205,2143
206,2304
207,2235
208,2265
209,2326
210,2239
211,2193
212,2251
213,2219
214,2160
