X,Y
1,2585
2,2536
3,2504
4,2553
5,2528
6,2454
7,2491
8,2482
9,2487
10,2495
11,2360
12,2561
13,2499
14,2344
15,2441
16,2370
17,2492
18,2470
19,2449
20,2403
21,2381
22,2381
23,2413
24,2377
25,2246
26,2361
27,2416
28,2314
29,2344
30,2414
31,2332
32,2419
33,2300
34,2386
35,2341
36,2252
37,2245
38,2321
39,2438
40,2170
41,2233
42,2291
43,2393
44,2310
45,2323
46,2320
47,2283
48,2186
49,2310
50,2309
51,2352
52,2292
53,2344
54,2284
55,2274
56,2384
57,2254
58,2396
59,2317
60,2326
61,2416
62,2343
63,2382
64,2472
65,2335
66,2389
67,2305
68,2329
69,2375
70,2527
71,2289
72,2347
73,2352
74,2323
75,2343
76,2333
77,2312
78,2429
79,2483
80,2327
81,2575
82,2411
83,2367
84,2378
85,2374
86,2438
87,2405
88,2428
89,2382
90,2378
91,2409
92,2425
93,2475
94,2325
95,2421
96,2501
97,2503
98,2445
99,2350
100,2298
101,2406
102,2407
103,2348
104,2313
105,2499
106,2254
107,2363
108,2416
109,2375
110,2281
111,2375
112,2315
113,2352
114,2390
115,2512
116,2417
117,2314
118,2380
119,2398
120,2314
121,2358
122,2366
123,2434
124,2365
125,2357
126,2449
127,2368
128,2376
129,2361
130,2428
131,2367
132,2552
133,2375
134,2533
135,2356
136,2273
137,2289
138,2280
139,2373
140,2400
141,2288
142,2352
143,2393
144,2498
145,2357
146,2371
147,2401
148,2457
149,2367
150,2427
151,2315
152,2338
153,2262
154,2299
155,2185
156,2302
157,2276
158,2536
159,2290
160,2454
161,2425
162,2423
163,2504
164,2506
165,2357
166,2352
167,2494
168,2346
169,2396
170,2426
171,2424
172,2346
173,2488
174,2415
175,2419
176,2378
177,2299
178,2348
179,2261
180,2463
181,2183
182,2460
183,2469
184,2440
185,2397
186,2358
187,2458
188,2446
189,2401
190,2467
191,2463
192,2409
193,2521
194,2539
195,2288
196,2529
197,2370
198,2496
199,2413
200,2380
201,2451
202,2382
203,2452
204,2515
205,2371
206,2412
207,2377
208,2498
209,2455
210,2541
211,2402
212,2331
213,2385
214,2392
215,2361
216,2507
217,2512
218,2512
219,2350
220,2380
221,2281
222,2487
223,2415
224,2452
225,2393
226,2517
227,2395
228,2336
229,2430
230,2339
231,2401
232,2307
233,2419
234,2240
235,2449
236,2387
237,2400
238,2311
239,2355
240,2384
241,2300
242,2351
243,2319
244,2286
245,2287
246,2448
247,2393
248,2432
249,2333
250,2244
251,2234
252,2133
253,2277
254,2182
255,2311
256,2245
257,2265
258,2345
259,2355
260,2368
261,2205
262,2189
263,2197
264,2166
265,2269
266,2323
267,2255
268,2248
269,2247
270,2219
271,2249
272,2260
273,2300
274,2279
275,2326
276,2198
277,2313
278,2255
279,2245
280,2163
281,2264
282,2294
283,2282
284,2321
285,2199
286,2208
287,2247
288,2257
289,2332
290,2247
291,2374
292,2246
293,2246
294,2313
295,2303
