X,Y
1,1591
2,1615
3,1611
4,1595
5,1681
6,1582
7,1602
8,1674
9,1634
10,1642
11,1665
12,1738
13,1673
14,1776
15,1613
16,1579
17,1575
18,1616
19,1578
20,1587
21,1568
22,1635
23,1688
24,1713
25,1682
26,1734
27,1613
28,1599
29,1645
30,1733
31,1693
32,1651
33,1614
34,1691
35,1634
36,1710
37,1705
38,1633
39,1683
40,1534
41,1526
42,1583
43,1608
44,1662
45,1688
46,1680
47,1599
48,1646
49,1576
50,1632
51,1557
52,1618
53,1593
54,1626
55,1695
56,1780
57,1610
58,1564
59,1644
60,1661
61,1680
62,1669
63,1602
64,1588
65,1623
66,1746
67,1619
68,1684
69,1558
70,1639
71,1692
72,1700
73,1577
74,1643
75,1646
76,1658
77,1696
78,1664
79,1599
80,1711
81,1648
82,1644
83,1659
84,1630
85,1587
86,1685
87,1580
88,1699
89,1783
90,1637
91,1640
92,1663
93,1817
94,1692
95,1554
96,1628
97,1647
98,1577
99,1667
100,1610
101,1700
102,1547
103,1627
104,1612
105,1696
106,1684
107,1761
108,1584
109,1721
110,1675
111,1752
112,1638
113,1667
114,1645
115,1809
116,1712
117,1634
118,1650
119,1616
120,1555
121,1682
122,1643
123,1515
124,1733
125,1634
126,1610
127,1640
128,1607
129,1659
130,1625
131,1628
132,1688
133,1626
134,1610
135,1727
136,1663
137,1606
138,1614
139,1558
140,1654
141,1681
142,1610
143,1640
144,1611
145,1584
146,1619
147,1643
148,1583
149,1610
150,1656
151,1688
152,1634
153,1725
154,1733
155,1731
156,1546
157,1698
158,1565
159,1763
160,1678
161,1634
162,1627
163,1725
164,1629
165,1636
166,1568
167,1600
168,1621
169,1627
170,1689
171,1537
172,1626
173,1680
174,1574
175,1571
176,1614
177,1558
178,1586
179,1680
180,1613
181,1573
182,1570
183,1661
184,1576
185,1634
186,1634
187,1670
188,1680
189,1541
190,1703
191,1626
192,1701
193,1600
194,1626
195,1653
196,1619
197,1637
198,1607
199,1644
200,1636
201,1670
202,1713
203,1738
204,1564
205,1721
206,1645
207,1654
208,1622
209,1650
210,1652
211,1716
212,1770
213,1568
214,1664
215,1596
216,1661
217,1638
218,1622
219,1578
220,1544
221,1675
222,1578
223,1608
224,1603
225,1568
226,1563
227,1626
228,1562
229,1568
230,1536
231,1653
232,1520
233,1596
234,1623
235,1636
236,1683
237,1618
238,1694
239,1594
240,1614
241,1702
242,1596
243,1572
244,1616
245,1573
246,1621
247,1568
248,1678
249,1654
250,1565
251,1581
252,1692
253,1647
254,1572
255,1727
256,1616
257,1529
258,1677
259,1640
260,1573
261,1581
262,1672
263,1736
264,1575
265,1693
266,1588
267,1598
268,1623
269,1621
270,1634
271,1563
272,1499
273,1577
274,1669
275,1654
276,1596
277,1674
278,1597
279,1661
280,1681
281,1578
282,1675
283,1593
284,1573
285,1531
286,1615
287,1544
288,1631
289,1532
290,1609
291,1700
292,1673
293,1606
294,1587
295,1534
296,1670
297,1576
298,1639
299,1561
300,1598
301,1652
302,1609
303,1728
304,1533
305,1598
306,1621
307,1591
308,1752
309,1661
310,1641
311,1668
312,1636
313,1499
314,1596
315,1622
316,1513
317,1613
318,1664
319,1518
320,1537
321,1564
322,1532
323,1597
324,1562
325,1576
326,1594
327,1614
328,1588
329,1536
330,1501
331,1628
332,1637
333,1672
334,1667
335,1640
336,1608
337,1570
338,1663
339,1703
340,1608
341,1484
342,1571
343,1632
344,1621
345,1529
346,1516
347,1561
348,1564
349,1559
350,1576
351,1568
352,1587
353,1610
354,1722
355,1540
356,1607
357,1622
358,1632
359,1573
360,1575
361,1620
362,1576
363,1579
364,1735
365,1648
366,1577
367,1630
368,1655
369,1656
370,1632
371,1617
372,1501
373,1525
374,1553
375,1586
376,1646
377,1645
378,1681
379,1605
380,1506
381,1625
382,1649
383,1547
384,1567
385,1498
386,1635
387,1643
388,1675
389,1760
390,1593
391,1636
392,1511
393,1649
394,1681
395,1645
396,1656
397,1654
398,1549
399,1531
400,1590
401,1717
402,1569
403,1548
404,1596
405,1624
406,1614
407,1599
408,1549
409,1609
410,1671
411,1582
412,1614
413,1610
414,1621
415,1564
416,1628
417,1639
418,1598
419,1660
420,1558
421,1538
422,1548
423,1610
424,1632
425,1659
426,1653
427,1675
428,1713
429,1581
430,1569
431,1640
432,1638
433,1657
434,1542
435,1603
436,1576
437,1543
438,1688
439,1532
440,1595
441,1564
442,1547
443,1673
444,1649
445,1612
446,1632
447,1626
448,1607
449,1560
450,1678
451,1711
452,1614
453,1532
454,1555
455,1662
456,1604
457,1743
458,1678
459,1599
460,1622
461,1605
462,1553
463,1590
464,1630
465,1543
466,1625
467,1570
468,1682
469,1619
470,1549
471,1589
472,1466
473,1669
474,1621
475,1650
476,1751
477,1608
478,1636
479,1666
480,1693
481,1560
482,1630
483,1542
484,1615
485,1609
486,1537
487,1608
488,1620
489,1617
490,1696
491,1559
492,1543
493,1574
494,1615
495,1602
496,1614
497,1645
498,1650
499,1574
500,1645
501,1603
502,1645
503,1619
504,1583
505,1492
506,1554
507,1593
508,1632
509,1610
510,1615
511,1598
512,1695
513,1644
514,1665
515,1691
516,1642
517,1580
518,1497
519,1602
520,1580
521,1569
522,1661
523,1681
524,1540
525,1629
526,1640
527,1500
528,1489
529,1586
530,1586
531,1583
532,1671
533,1589
534,1561
535,1546
536,1572
537,1541
538,1602
539,1622
540,1604
541,1530
542,1644
543,1516
544,1559
545,1614
546,1601
547,1597
548,1662
549,1613
550,1696
551,1599
552,1610
553,1564
554,1565
555,1673
556,1575
557,1680
558,1532
559,1583
560,1639
561,1672
562,1644
563,1492
564,1665
565,1566
566,1609
567,1581
568,1525
569,1507
570,1618
571,1630
572,1595
573,1520
574,1586
575,1464
576,1648
577,1544
578,1538
579,1543
580,1510
581,1631
582,1563
583,1607
584,1651
585,1617
586,1604
587,1572
588,1582
589,1572
590,1611
591,1585
592,1636
593,1575
594,1565
595,1596
596,1584
597,1548
598,1641
599,1494
600,1608
601,1613
602,1594
603,1600
604,1638
605,1604
606,1480
607,1490
608,1524
609,1577
610,1431
611,1502
612,1624
613,1547
614,1573
615,1506
616,1624
617,1617
618,1615
619,1645
620,1582
621,1552
622,1560
623,1679
624,1592
625,1652
626,1579
627,1546
628,1601
629,1564
630,1565
631,1588
632,1594
633,1548
634,1574
635,1554
636,1619
637,1572
638,1608
639,1602
640,1624
641,1619
642,1578
643,1572
644,1633
645,1516
646,1673
647,1593
648,1552
649,1515
650,1613
651,1585
652,1749
653,1502
654,1671
655,1600
656,1515
657,1721
658,1704
659,1632
660,1664
661,1674
662,1555
663,1630
664,1606
665,1620
666,1570
667,1709
668,1726
669,1580
670,1560
671,1529
672,1554
673,1650
674,1552
675,1561
676,1550
677,1597
678,1491
679,1628
680,1604
681,1575
682,1576
683,1625
684,1564
685,1562
686,1545
687,1655
688,1615
689,1567
690,1718
691,1684
692,1575
693,1583
694,1564
695,1630
696,1682
697,1629
698,1642
699,1691
700,1534
701,1509
702,1602
703,1694
704,1540
705,1642
706,1531
707,1553
708,1711
709,1571
710,1656
711,1572
712,1626
713,1649
714,1588
715,1572
716,1661
717,1666
718,1603
719,1579
720,1482
721,1524
722,1573
723,1628
724,1633
725,1619
726,1564
727,1631
728,1546
729,1698
730,1599
731,1633
732,1518
733,1552
734,1587
735,1575
736,1607
737,1667
738,1637
739,1596
740,1662
741,1509
742,1533
743,1638
744,1671
745,1644
746,1571
747,1621
748,1613
749,1635
750,1620
751,1547
752,1614
753,1638
754,1571
755,1644
756,1562
757,1598
758,1598
759,1537
760,1639
761,1674
762,1681
763,1527
764,1581
765,1616
766,1471
767,1597
768,1583
769,1506
770,1606
771,1551
772,1689
773,1566
774,1586
775,1547
776,1662
777,1619
778,1634
779,1656
780,1591
781,1609
782,1591
783,1508
784,1571
785,1462
786,1631
787,1533
788,1615
789,1449
790,1602
791,1562
792,1615
793,1505
794,1546
795,1609
796,1541
797,1526
798,1610
799,1496
800,1524
801,1562
802,1687
803,1507
804,1491
805,1515
806,1539
807,1551
808,1623
809,1510
810,1563
811,1530
812,1563
813,1570
814,1657
815,1633
816,1615
817,1602
818,1618
819,1655
820,1604
821,1592
822,1489
823,1563
824,1551
825,1577
826,1525
827,1552
828,1574
829,1490
830,1546
831,1502
832,1587
833,1629
834,1545
835,1559
836,1599
837,1577
838,1485
839,1552
840,1556
841,1570
842,1616
843,1593
844,1674
845,1599
846,1630
847,1557
848,1548
849,1530
850,1512
851,1611
852,1681
853,1570
854,1610
855,1605
856,1588
857,1616
858,1672
859,1717
860,1597
861,1532
862,1655
863,1580
864,1595
865,1618
866,1708
867,1620
868,1582
869,1580
870,1547
871,1780
872,1574
873,1602
874,1628
875,1591
876,1555
877,1552
878,1584
879,1584
880,1488
881,1628
882,1619
883,1618
884,1620
885,1556
886,1589
887,1511
888,1603
889,1594
890,1594
891,1664
892,1581
893,1607
894,1541
895,1552
896,1610
897,1608
898,1754
899,1681
900,1592
901,1697
902,1533
903,1650
904,1695
905,1646
906,1541
907,1571
908,1586
909,1505
910,1648
911,1560
912,1559
913,1653
914,1588
915,1594
916,1489
917,1568
918,1647
919,1614
920,1608
921,1715
922,1589
923,1609
924,1618
925,1557
926,1629
927,1570
928,1565
929,1513
930,1612
931,1534
932,1613
933,1585
934,1606
935,1584
936,1567
937,1511
938,1518
939,1634
940,1713
941,1658
942,1655
943,1620
944,1608
945,1724
946,1598
947,1720
948,1633
949,1653
950,1634
951,1627
952,1495
953,1539
954,1570
955,1591
956,1661
957,1590
958,1688
959,1606
960,1588
961,1637
962,1581
963,1625
964,1560
965,1609
966,1587
967,1549
968,1680
969,1635
970,1564
971,1610
972,1631
973,1642
974,1697
975,1635
976,1619
977,1590
978,1641
979,1533
980,1656
981,1648
982,1618
983,1556
984,1612
985,1474
986,1587
987,1635
988,1639
989,1626
990,1595
991,1516
992,1503
993,1618
994,1576
995,1539
996,1573
997,1577
998,1498
999,1594
1000,1576
1001,1694
1002,1528
1003,1644
1004,1637
1005,1559
1006,1692
1007,1583
1008,1570
1009,1536
1010,1667
1011,1615
1012,1668
1013,1530
1014,1568
1015,1689
1016,1676
1017,1526
1018,1492
1019,1641
1020,1555
1021,1600
1022,1690
1023,1538
1024,1617
1025,1630
1026,1586
1027,1612
1028,1696
1029,1650
1030,1585
1031,1557
1032,1650
1033,1569
1034,1703
1035,1580
1036,1625
1037,1560
1038,1579
1039,1518
1040,1547
1041,1553
1042,1571
1043,1578
1044,1639
1045,1611
1046,1624
1047,1635
1048,1550
1049,1699
1050,1563
1051,1716
1052,1589
1053,1661
1054,1558
1055,1606
1056,1609
1057,1547
1058,1608
1059,1689
1060,1643
1061,1697
1062,1623
1063,1623
1064,1616
1065,1617
1066,1627
1067,1524
1068,1566
1069,1608
1070,1673
1071,1635
1072,1575
1073,1638
1074,1547
1075,1531
1076,1585
1077,1566
1078,1676
1079,1600
1080,1617
1081,1617
1082,1455
1083,1633
1084,1548
1085,1630
1086,1589
1087,1703
1088,1536
1089,1606
1090,1549
1091,1534
1092,1619
1093,1570
1094,1539
1095,1486
1096,1628
1097,1604
1098,1582
1099,1611
1100,1504
1101,1619
1102,1652
1103,1653
1104,1624
1105,1525
1106,1581
1107,1645
1108,1448
1109,1575
1110,1507
1111,1538
1112,1548
1113,1682
1114,1548
1115,1517
1116,1570
1117,1610
1118,1540
1119,1608
1120,1613
1121,1475
1122,1546
1123,1573
1124,1638
1125,1568
1126,1558
1127,1540
1128,1508
1129,1584
1130,1664
1131,1629
1132,1524
1133,1564
1134,1588
1135,1563
1136,1528
1137,1562
1138,1612
1139,1517
1140,1614
1141,1638
1142,1600
1143,1678
1144,1499
1145,1592
1146,1569
1147,1505
1148,1554
1149,1650
1150,1612
1151,1518
1152,1610
1153,1593
1154,1558
1155,1567
1156,1654
1157,1531
1158,1576
1159,1577
1160,1565
1161,1584
1162,1695
1163,1604
1164,1531
1165,1595
1166,1637
1167,1670
1168,1599
1169,1572
1170,1591
1171,1605
1172,1601
1173,1580
1174,1619
1175,1641
1176,1668
1177,1559
1178,1507
1179,1592
1180,1542
1181,1563
1182,1604
1183,1647
1184,1483
1185,1510
1186,1554
1187,1634
1188,1568
1189,1682
1190,1641
1191,1619
1192,1544
1193,1585
1194,1706
1195,1618
1196,1562
1197,1721
1198,1559
1199,1642
1200,1574
1201,1682
1202,1585
1203,1661
1204,1624
1205,1576
1206,1656
1207,1553
1208,1567
1209,1600
1210,1556
1211,1654
1212,1570
1213,1494
1214,1670
1215,1529
1216,1625
1217,1558
1218,1493
1219,1628
1220,1487
1221,1540
1222,1592
1223,1505
1224,1542
1225,1527
1226,1640
1227,1626
1228,1644
1229,1605
1230,1701
1231,1487
1232,1638
1233,1588
1234,1631
1235,1550
1236,1595
1237,1476
1238,1601
1239,1745
1240,1641
1241,1570
1242,1605
1243,1495
1244,1610
1245,1613
1246,1627
1247,1528
1248,1561
1249,1517
1250,1569
1251,1629
1252,1553
1253,1641
1254,1688
1255,1575
1256,1706
1257,1594
1258,1633
1259,1548
1260,1579
1261,1547
1262,1692
1263,1562
1264,1523
1265,1578
1266,1647
1267,1611
1268,1545
1269,1654
1270,1604
1271,1554
1272,1680
1273,1672
1274,1530
1275,1674
1276,1546
1277,1677
1278,1638
1279,1599
1280,1594
1281,1661
1282,1606
1283,1598
1284,1640
1285,1600
1286,1664
1287,1583
1288,1615
1289,1528
1290,1633
1291,1643
1292,1561
1293,1655
1294,1661
1295,1604
1296,1558
1297,1611
1298,1641
1299,1578
1300,1544
1301,1690
1302,1492
1303,1592
1304,1716
1305,1603
1306,1631
1307,1630
1308,1590
1309,1536
1310,1505
1311,1629
1312,1503
1313,1559
1314,1525
1315,1621
1316,1607
1317,1444
1318,1445
1319,1568
1320,1644
1321,1573
1322,1636
1323,1554
1324,1473
1325,1531
1326,1648
1327,1536
1328,1669
1329,1553
1330,1578
1331,1728
1332,1623
1333,1534
1334,1600
1335,1632
1336,1574
1337,1652
1338,1527
1339,1547
1340,1572
1341,1732
1342,1471
1343,1598
1344,1560
1345,1632
1346,1613
1347,1538
1348,1612
1349,1569
1350,1617
1351,1589
1352,1657
1353,1644
1354,1541
1355,1655
1356,1589
1357,1640
1358,1573
1359,1594
1360,1499
1361,1619
1362,1621
1363,1588
1364,1639
1365,1619
1366,1553
1367,1626
1368,1681
1369,1518
1370,1565
1371,1615
1372,1635
1373,1618
1374,1511
1375,1557
1376,1580
1377,1569
1378,1751
1379,1661
1380,1521
1381,1572
1382,1535
1383,1674
1384,1479
1385,1555
1386,1605
1387,1675
1388,1626
1389,1587
1390,1580
1391,1584
1392,1558
1393,1701
1394,1568
1395,1599
1396,1515
1397,1672
1398,1600
1399,1660
1400,1547
1401,1662
1402,1571
1403,1609
1404,1595
1405,1541
1406,1529
1407,1615
1408,1534
1409,1582
1410,1560
1411,1610
1412,1528
1413,1567
1414,1561
1415,1587
1416,1611
1417,1588
1418,1597
1419,1559
1420,1555
1421,1653
1422,1578
1423,1561
1424,1629
1425,1603
1426,1590
1427,1560
1428,1596
1429,1631
1430,1628
1431,1606
1432,1517
1433,1694
1434,1515
1435,1617
1436,1590
1437,1654
1438,1643
1439,1564
1440,1592
1441,1591
1442,1630
1443,1584
1444,1584
1445,1564
1446,1688
1447,1610
1448,1566
1449,1589
1450,1586
1451,1583
1452,1614
1453,1533
1454,1586
1455,1637
1456,1590
1457,1663
1458,1571
1459,1617
