X,Y
1,435.0156
2,432.2733
3,431.3067
4,430.2044
5,429.2322
6,431.3500
7,428.6822
8,428.3767
9,428.4200
10,427.4089
11,428.7189
12,426.9822
13,425.8867
14,425.2155
15,425.6911
16,425.3678
17,426.4389
18,424.6555
19,426.8256
20,424.7200
21,425.3678
22,425.5633
23,424.4567
24,425.4333
25,426.6111
26,427.6133
27,426.8811
28,427.4511
29,429.8067
30,430.3722
31,431.8533
32,429.5189
33,431.6255
34,430.3411
35,431.9689
36,432.8211
37,432.3211
38,432.9344
39,432.8244
40,432.0078
41,432.4089
42,432.0600
43,432.3755
44,432.2678
45,433.8422
46,433.1689
47,434.6778
48,433.8067
49,431.9433
50,432.3833
51,431.7000
52,430.9811
53,430.3867
54,430.7367
55,431.4589
56,431.6989
57,428.4122
58,429.7967
59,428.3644
60,427.7878
61,427.9089
62,425.9733
63,426.1322
64,425.0878
65,424.8800
66,425.3911
67,421.9955
68,422.0511
69,422.7556
70,421.6945
71,419.7800
72,418.9156
73,418.8689
74,418.4733
75,416.1033
76,415.8289
77,415.0800
78,414.8544
79,413.3745
80,413.4989
81,413.6533
82,411.7778
83,410.8889
84,411.3456
85,412.0489
86,410.1689
87,409.1589
88,409.4022
89,410.4167
90,408.4589
91,407.5611
92,407.5733
93,408.3344
94,407.4778
95,408.2100
96,406.9433
97,407.3067
98,406.8378
99,409.0400
100,410.7000
101,409.9089
102,410.9133
103,412.6333
104,412.9667
105,412.6245
106,415.5400
107,415.9522
108,417.6767
109,420.4689
110,421.0222
111,423.1544
112,425.9367
113,427.2889
114,429.8678
115,431.3389
116,433.7511
117,433.7744
118,433.9033
119,434.1378
120,435.5233
121,437.5600
122,438.4333
123,437.1300
124,437.9055
125,440.1022
126,437.2778
127,437.7845
128,437.8445
129,439.6089
130,440.0555
131,440.3611
132,439.8678
133,439.8478
134,439.8500
135,440.3789
136,438.2833
137,438.1444
138,437.6078
139,436.2333
140,436.8100
141,434.5956
142,434.2044
143,435.1122
144,433.3600
145,430.7689
146,430.9856
147,431.6400
148,429.6233
149,429.9689
150,428.1744
151,427.1433
152,424.9311
153,425.4333
154,424.3933
155,424.9822
156,423.7122
157,421.3367
158,422.0811
159,421.8055
160,421.9445
161,420.0656
162,419.4122
163,420.1667
164,420.9333
165,421.4256
166,421.5678
167,422.3822
168,421.2289
169,419.8800
170,421.3333
171,421.2356
172,422.3289
173,423.3867
174,424.7000
175,423.4544
176,423.1811
177,424.0544
178,423.2200
179,424.2500
180,425.2678
181,423.0489
182,423.3867
183,424.1911
184,423.4778
185,423.9567
186,421.1911
187,424.2556
188,423.0711
189,423.0822
190,424.0422
191,421.3622
192,422.8267
193,422.7044
194,421.6200
195,420.4978
196,422.0300
197,420.0733
198,420.4411
199,419.2767
200,419.6367
201,419.2278
202,419.5900
203,420.0678
204,420.9411
205,422.0867
206,420.8133
207,421.3833
208,420.5922
209,418.1144
210,421.4478
211,420.8456
212,421.1978
213,421.0311
214,421.1800
215,421.3556
216,421.7545
217,420.8133
218,418.9511
219,420.4033
220,418.7044
221,420.4267
222,419.5989
223,422.9756
224,422.2722
225,422.4622
226,422.6656
227,423.6645
228,423.8667
229,425.0555
230,424.7733
231,427.4500
232,427.4311
233,425.4078
234,427.7867
235,426.7789
236,426.7556
237,428.2867
238,426.6967
239,427.2378
240,428.4967
241,426.9844
242,427.0156
243,426.4433
244,426.4955
245,426.0389
246,426.3889
247,426.1422
248,425.3911
249,425.9067
250,426.5544
251,422.8222
252,424.3600
253,423.6833
254,423.7000
255,423.7511
256,423.3389
257,424.3178
258,423.8967
259,421.9967
260,422.6844
261,422.1867
262,421.8667
263,421.1656
264,420.8567
265,420.9833
266,418.5144
267,419.3111
268,418.1922
269,418.5444
270,417.7189
271,418.0022
272,416.9100
273,414.8133
274,414.7022
275,414.7133
276,414.3789
277,413.5744
278,411.5744
279,410.1789
280,409.2200
281,409.6133
282,410.7300
283,408.7545
284,407.1322
285,406.6356
286,404.9689
287,404.7400
288,406.0967
289,404.9367
290,402.8944
291,404.9533
292,403.6056
293,403.7989
294,402.8633
295,401.5878
296,403.2944
297,402.2522
298,401.3600
299,400.7922
300,402.8200
301,399.6489
302,402.3622
