X,Y
1,556.1200
2,555.5400
3,556.3367
4,556.5767
5,557.6911
6,559.2700
7,561.5322
8,560.4133
9,562.8311
10,562.4966
11,565.8222
12,564.1600
13,567.6844
14,566.5000
15,567.6089
16,567.0322
17,569.6200
18,567.2844
19,570.8256
20,570.5889
21,571.9833
22,571.6578
23,574.1500
24,572.0333
25,575.3156
26,574.9667
27,574.6322
28,576.4311
29,574.1722
30,576.8967
31,575.4966
32,575.2944
33,575.7611
34,577.4800
35,576.6144
36,575.3511
37,577.3267
38,576.5467
39,574.1033
40,574.6833
41,576.0555
42,574.9089
43,573.6378
44,573.5022
45,574.6767
46,575.0034
47,572.0978
48,572.2455
49,573.7478
50,570.7489
51,570.1278
52,571.3945
53,568.3589
54,570.1489
55,569.6844
56,568.1334
57,568.4744
58,567.2678
59,566.9656
60,565.8389
61,564.4700
62,564.9100
63,566.9078
64,566.1689
65,562.5856
66,563.9500
67,563.0211
68,564.4478
69,562.9100
70,563.6322
71,560.9189
72,563.0522
73,563.6611
74,563.6733
75,562.5244
76,563.9355
77,562.9411
78,563.2078
79,563.1567
80,564.4255
81,561.7667
82,560.9167
83,561.4778
84,561.9722
85,560.7867
86,563.4200
87,563.6133
88,561.8044
89,560.6589
90,561.3745
91,561.7100
92,562.1367
93,560.3211
94,558.8789
95,559.8600
96,558.8245
97,558.2144
98,557.8022
99,558.3533
100,558.7944
101,557.7689
102,558.3811
103,559.0745
104,555.9111
105,556.6122
106,557.9966
107,558.8367
108,555.4889
109,556.0889
110,556.6144
111,555.7344
112,555.5156
113,556.4855
114,554.2733
115,553.0544
116,554.4678
117,554.4133
118,555.0622
119,553.4578
120,554.0089
121,554.0200
122,554.9111
123,553.1055
124,554.8267
125,554.7989
126,553.9833
127,554.0867
128,554.0867
129,555.3345
130,556.9033
131,555.3611
132,555.5767
133,557.3211
134,556.2578
135,557.9144
136,559.4667
137,560.4545
138,558.1211
139,559.6189
140,559.0533
141,559.3022
142,558.6222
143,560.4744
144,560.6600
145,560.0900
146,559.2389
147,560.4200
148,561.5122
149,558.6922
150,560.7822
151,559.9744
152,560.4633
153,560.6533
154,559.2300
155,561.5389
156,559.5544
157,560.1667
158,559.4778
159,560.1945
160,560.0356
161,557.5656
162,559.0700
163,558.7722
164,557.3389
165,556.8011
166,556.1889
167,556.7856
168,555.1711
169,555.1866
170,555.2478
171,555.2278
172,555.3467
173,554.2022
174,554.7233
175,554.5367
176,553.5489
177,553.4500
178,553.2133
179,553.7033
180,551.3789
181,550.7534
182,552.5455
183,550.6989
184,549.1945
185,550.0267
186,548.2111
187,549.7733
188,547.6456
189,548.7789
190,547.4589
191,546.9111
192,546.8400
193,548.0045
194,545.5922
195,544.6166
196,546.7867
197,546.9400
198,546.1234
199,547.2466
200,547.7833
201,546.5089
202,546.8022
203,547.4844
204,545.8177
205,546.4400
206,548.4122
207,546.1678
208,548.0500
209,548.4355
210,548.7389
211,548.4044
212,550.9878
213,549.0189
214,547.8956
215,549.6967
216,549.3933
217,548.3456
218,550.0378
219,551.3678
220,549.7722
221,552.0133
222,550.6911
223,552.6234
224,550.5656
225,552.8233
226,550.4667
227,552.4144
228,553.1067
229,552.2344
230,552.7300
231,554.1989
232,552.6300
233,553.7822
234,554.6345
235,555.2700
236,555.5800
237,556.3956
238,556.8745
239,558.2033
240,559.1133
241,558.3511
242,560.5211
243,560.4378
244,560.2833
245,561.6722
246,561.6133
247,561.9233
248,560.6833
249,562.9089
250,562.5611
251,563.0989
252,564.0089
253,564.8766
254,564.3156
255,564.8200
256,565.4522
257,565.1234
258,569.0677
259,567.9756
260,570.5856
261,569.5356
262,571.0878
263,571.9089
264,570.6611
265,572.4434
266,572.5467
267,571.7611
268,573.3233
269,574.4778
270,575.3011
271,574.1356
272,574.0667
273,573.1733
274,575.2645
275,574.2311
276,574.5089
277,575.0167
278,574.1278
279,574.0267
280,574.0400
281,572.7233
282,572.9878
283,573.3734
284,574.5967
285,573.9144
286,574.3655
287,573.0256
288,572.0322
289,572.7000
290,572.6644
291,570.7822
292,572.3456
293,571.2256
294,571.6811
295,570.1922
296,569.5811
297,569.7833
298,569.2289
299,567.6978
300,565.3889
301,564.9144
302,564.6111
303,563.5056
304,562.4622
305,562.2389
306,562.8322
307,560.6067
308,560.9200
309,560.8422
310,560.7600
311,558.1767
312,558.5555
313,559.5711
314,556.3533
315,556.2933
316,556.4622
317,556.5167
318,557.8989
319,556.2455
320,557.0356
321,555.7811
322,556.4222
323,558.2244
324,557.9167
325,558.5889
326,557.3867
327,559.4178
328,559.7878
329,561.3745
330,561.4278
331,561.9911
332,563.4323
333,560.7466
334,563.4022
335,564.0100
336,564.8967
337,563.5111
338,564.2400
339,565.9922
340,563.3544
341,564.2678
342,561.2989
343,564.2656
344,564.3367
345,564.9966
346,563.1567
347,562.8300
348,562.7378
349,564.3389
350,563.1400
351,562.6833
352,562.4255
353,565.3789
354,563.4323
355,564.6533
356,562.0711
357,563.1567
358,563.5056
359,563.5667
360,561.9556
361,562.9911
362,561.5511
363,564.3544
364,563.0311
365,562.9578
366,563.1989
367,562.9000
368,565.3222
369,561.7267
370,564.1445
371,561.7789
372,563.0778
373,561.7711
374,564.4644
375,561.1678
376,562.7089
377,564.5467
378,563.9500
379,562.7967
380,562.1744
381,563.4111
382,561.6345
383,561.6755
384,561.2856
385,563.0400
386,563.9589
387,560.3066
388,562.6255
389,562.8633
390,561.8400
391,561.8222
392,560.3989
393,561.5156
394,562.4966
395,563.3111
396,561.6022
397,559.8578
398,561.6245
399,562.7355
400,560.4400
401,561.3055
402,561.0667
403,562.0100
404,560.8522
405,561.8411
406,562.7300
407,561.2900
408,562.0467
409,561.9767
410,561.6078
411,563.4155
412,563.8967
413,562.2344
414,564.3900
415,561.2656
416,562.5967
417,562.7500
418,562.9556
419,562.0422
420,562.3300
421,562.9678
422,561.9422
423,561.7289
424,562.5156
425,561.2133
426,560.9545
427,561.4078
428,560.5800
429,560.8555
430,561.4778
431,560.7955
432,561.4522
433,561.7811
434,560.0022
435,559.4100
436,562.7045
437,559.5689
438,561.7389
439,561.3289
440,560.1356
441,562.2833
442,561.0289
443,560.6722
444,559.9155
445,560.5489
446,560.9789
447,561.2355
448,561.6078
449,563.5500
450,561.7022
451,561.4667
452,561.9323
453,562.2289
454,562.2233
455,562.2678
456,565.2944
457,563.5822
458,563.5056
459,566.4822
460,564.8967
461,564.6800
462,564.7033
463,564.8467
464,565.3311
465,567.8044
466,565.8622
467,567.3722
468,567.1811
469,568.0200
470,567.7122
471,567.8122
472,569.5433
473,569.4456
474,568.6278
475,568.4955
476,569.0634
477,570.4589
478,571.4656
479,572.1000
480,571.6089
481,572.6644
482,572.9622
483,572.9600
484,570.4589
485,572.7989
486,574.8367
487,576.1467
488,576.6300
489,575.5433
490,576.5444
491,577.0056
492,581.0011
493,578.0933
494,578.9944
495,577.9744
496,582.9155
497,580.1278
498,578.9400
499,583.5544
500,582.7244
501,582.9178
502,582.1733
503,584.4445
504,583.2633
505,586.6200
506,585.3478
507,585.1155
508,584.8567
509,584.0067
510,587.1178
511,586.6133
512,584.0544
513,586.3256
514,587.3878
515,587.8289
516,587.3444
517,584.9911
518,587.2545
519,585.9578
520,588.0200
521,587.9500
522,585.2678
523,583.6055
524,583.3766
525,585.5222
526,582.7778
527,583.1945
528,585.6144
529,583.2511
530,582.6200
531,579.8456
532,583.2844
533,580.5389
534,579.9089
535,579.8933
536,578.6934
537,577.5555
538,577.4867
539,577.7800
540,576.9033
541,574.9833
542,575.1178
543,575.2311
544,574.4700
545,574.4355
546,573.7844
547,573.6467
548,571.4878
549,573.2933
550,570.9000
551,571.2678
552,570.6400
553,569.9800
554,569.3200
555,569.0544
556,568.6345
557,568.8256
558,567.2678
559,565.6911
560,568.6133
561,567.4556
562,566.9022
563,565.3734
564,564.9434
565,565.2556
566,565.7178
567,566.0011
568,564.6178
569,564.8834
570,564.8666
571,565.9344
572,563.9411
573,564.0000
574,562.5833
575,562.6222
576,565.1133
577,562.2056
578,561.0489
579,565.7189
580,563.1633
581,562.7978
582,562.5978
583,562.8066
584,561.4900
585,562.9111
586,562.5045
587,560.9411
588,560.7167
589,561.3666
590,557.1522
591,561.0656
592,559.8956
593,561.1567
594,560.3822
595,560.5600
596,560.4567
597,559.5367
598,560.2133
599,562.3789
600,560.6200
601,563.4622
602,561.9900
603,563.7978
604,562.6111
605,564.6011
606,565.1911
607,566.2756
608,566.6000
609,565.8666
610,565.5378
611,565.1578
612,567.0056
613,566.0022
614,562.8000
615,566.0767
616,565.4211
617,566.1978
618,567.2933
619,565.5145
620,564.8967
621,567.8033
622,566.8278
623,566.5455
624,563.1155
625,565.9311
626,567.9767
627,567.1100
628,566.3000
629,567.0233
630,565.0455
631,565.5677
632,565.5689
633,567.3489
634,564.7056
635,564.6011
636,565.9400
637,570.4011
638,567.5367
639,565.0233
640,566.3800
641,568.7156
642,568.2600
643,568.4878
644,567.6934
645,567.7567
646,567.2378
647,569.7422
648,568.0389
649,569.9700
650,568.6522
651,570.3156
652,570.0989
653,570.4778
654,567.7711
655,568.8044
656,567.6311
657,569.9389
658,570.5078
659,569.7622
660,568.4411
661,570.0444
662,569.5634
663,570.0267
664,569.4611
665,569.5011
666,568.3055
667,570.4189
668,569.2967
669,569.7222
670,568.4933
671,566.4267
672,567.1422
673,567.9633
674,567.5656
675,566.3134
676,565.8189
677,566.0145
678,565.6011
679,565.0522
680,565.8722
681,565.6011
682,564.9667
683,564.2011
684,562.3734
685,563.6345
686,562.5067
687,562.7333
688,563.6767
689,560.8000
690,562.5833
691,561.6833
692,563.3156
693,561.1300
694,562.1934
695,559.2122
696,560.5433
697,561.0500
698,558.9144
699,561.4700
700,559.1667
701,560.1744
702,560.1011
703,560.8478
704,560.5634
705,559.7700
706,559.6011
707,562.6189
708,561.8256
709,561.4133
710,560.6823
711,561.4978
712,561.4278
713,560.1700
714,561.1055
715,559.7378
716,563.3400
717,561.9478
718,562.2522
719,562.1400
720,562.3233
721,564.2578
722,561.8711
723,563.9200
724,564.9933
725,563.9533
726,564.9144
727,564.0578
728,565.1611
729,564.0233
730,564.7711
731,563.9811
732,565.3678
733,567.6189
734,566.9533
735,565.9122
736,568.7889
737,563.6367
738,565.8066
739,565.2300
740,566.0045
741,563.9955
742,565.4111
743,566.6889
744,566.9278
745,566.8078
746,567.1067
747,566.6345
748,566.4355
749,568.9111
750,566.4733
751,567.5956
752,566.7867
753,568.7844
754,566.8889
755,568.5600
756,567.4022
757,567.7156
758,568.4155
759,566.9211
760,567.9622
761,568.4567
762,568.0589
763,568.9978
764,567.1989
765,567.7478
766,567.9289
767,565.5656
768,567.1722
769,566.0145
770,566.4733
771,565.8189
772,567.1945
773,567.8611
774,567.4545
775,567.3766
776,567.3200
777,565.5378
778,565.5156
779,564.3444
780,565.3911
781,566.3711
782,566.7800
783,566.2011
784,564.8256
785,564.9989
786,566.4289
787,566.0889
788,563.0411
789,564.8578
790,564.3167
791,562.8945
792,565.7444
793,562.1733
794,561.8622
795,562.6178
796,562.6189
797,561.7344
798,562.6422
799,561.2289
800,560.2389
801,562.7100
802,561.7344
803,560.9089
804,560.7178
805,561.1722
806,559.6744
807,561.0889
808,558.3745
809,559.9500
810,557.9022
811,557.5611
812,558.0156
813,558.8066
814,556.4589
815,556.2944
816,554.3222
817,555.0878
818,555.5400
819,554.0922
820,551.8278
821,554.1300
822,552.6911
823,554.8811
824,551.9900
825,551.7022
826,551.1778
827,550.1356
828,551.0211
829,550.3834
830,549.3322
831,550.3967
832,549.7767
833,548.2178
834,549.7111
835,548.5478
836,546.7822
837,547.5656
838,547.2378
839,546.3456
840,550.0022
841,549.3389
842,547.3267
843,550.4378
844,550.7455
845,548.7244
846,548.8000
847,549.8644
848,550.2589
849,551.0578
850,551.1855
851,551.7556
852,551.8345
853,553.7322
854,553.7578
855,553.2189
856,553.8222
857,555.7700
858,555.8489
859,554.7545
860,555.5267
861,556.3189
862,557.4434
863,556.1755
864,555.8755
865,556.7722
866,556.0244
867,556.2744
868,556.2822
869,557.5733
870,558.2378
871,557.4434
872,559.0689
873,556.5378
874,556.7889
875,556.9078
876,557.3089
877,559.2455
878,557.0978
879,557.2000
880,556.4644
881,558.7189
882,556.6044
883,558.0400
884,557.3878
885,557.3811
886,558.1611
887,560.1200
888,557.8300
889,559.0600
890,559.9600
891,558.6755
892,556.9456
893,556.9033
894,558.1311
895,555.8000
896,559.3511
897,558.8322
898,559.8544
899,559.2067
900,558.6044
901,559.5700
902,560.0889
903,561.5300
904,562.5400
905,560.5267
906,561.3867
907,560.8834
908,562.6600
909,560.4867
910,560.6823
911,562.5433
912,561.4611
913,563.2267
914,564.6655
915,561.6711
916,563.1655
917,562.7411
918,564.4844
919,562.5500
920,564.7322
921,564.6945
922,564.6289
923,564.7111
924,565.3700
925,564.6823
926,565.3500
927,566.5455
928,565.8444
