X,Y
1,555.5333
2,557.5289
3,556.9289
4,558.8711
5,558.3200
6,563.0622
7,565.5555
8,565.4978
9,566.2756
10,564.5022
11,574.3822
12,569.0222
13,572.6311
14,571.0000
15,572.5022
16,573.5645
17,577.2711
18,575.3289
19,581.2578
20,581.6356
21,585.7111
22,585.6978
23,587.0889
24,587.4000
25,588.9333
26,589.5555
27,588.9511
28,593.3644
29,591.3867
30,590.8533
31,596.9911
32,596.2000
33,594.4000
34,596.8845
35,593.5156
36,591.1689
37,593.3511
38,596.5867
39,592.4222
40,593.4533
41,592.1111
42,593.8000
43,595.6044
44,591.4933
45,592.2089
46,592.3911
47,590.5600
48,591.7867
49,592.9689
50,586.6889
51,589.4889
52,588.9378
53,585.1467
54,588.7778
55,583.7466
56,584.3467
57,583.1556
58,583.8044
59,584.6000
60,582.2889
61,580.7511
62,581.8666
63,583.5911
64,581.9822
65,578.7378
66,579.4933
67,576.7466
68,576.8845
69,572.1155
70,579.1866
71,575.3511
72,576.9822
73,577.2756
74,575.8800
75,573.9289
76,577.6133
77,576.0089
78,576.2711
79,572.1733
80,575.8311
81,570.6578
82,569.1334
83,572.1956
84,569.1689
85,571.3289
86,570.4311
87,572.1111
88,571.5422
89,569.1022
90,570.3333
91,569.9911
92,570.9911
93,569.2711
94,566.3555
95,568.2311
96,564.8356
97,567.6000
98,563.9644
99,565.4622
100,565.8622
101,565.1111
102,563.3555
103,565.5956
104,562.9467
105,564.7200
106,568.4533
107,567.2578
108,563.0889
109,560.2489
110,564.8222
111,561.6133
112,561.5600
113,565.8578
114,564.0711
115,557.7556
116,564.3867
117,562.2534
118,562.1778
119,562.8845
120,561.3111
121,559.6489
122,567.3066
123,563.5422
124,566.3378
125,562.3289
126,563.3511
127,564.8089
128,564.1956
129,564.1111
130,564.2045
131,563.8444
132,565.4622
133,567.9867
134,566.1155
135,569.3156
136,570.6755
137,574.3378
138,567.2178
139,568.5911
140,564.9511
141,570.3066
142,567.8222
143,572.9289
144,573.0933
145,570.6889
146,568.8489
147,573.5422
148,568.2489
149,568.6089
150,571.1245
151,568.5333
152,571.6844
153,572.1866
154,567.0578
155,568.5733
156,567.5956
157,566.8356
158,569.1422
159,570.6356
160,567.0045
161,566.9644
162,568.0845
163,567.9422
164,567.8933
165,564.5555
166,565.3467
167,563.9733
168,560.5956
169,564.3333
170,565.8311
171,562.4000
172,563.5111
173,558.9689
174,560.7689
175,559.5689
176,558.9600
177,561.9067
178,559.1511
179,563.6044
180,556.8267
181,556.9467
182,558.0400
183,556.9200
184,555.7244
185,554.0845
186,553.6711
187,556.3689
188,555.4000
189,553.5467
190,550.0889
191,550.5911
192,552.3511
193,548.4978
194,547.5467
