X,Y
1,584.040
2,590.600
3,579.560
4,571.880
5,591.600
6,582.480
7,578.840
8,575.760
9,572.640
10,575.920
11,584.840
12,581.520
13,586.000
14,585.640
15,586.960
16,579.680
17,582.840
18,586.080
19,583.440
20,590.040
21,593.040
22,590.640
23,599.680
24,580.080
25,588.600
26,569.160
27,590.200
28,595.760
29,584.080
30,599.240
31,588.080
32,582.800
33,581.040
34,594.000
35,590.200
36,586.920
37,591.000
38,581.080
39,591.720
40,569.760
41,574.320
42,585.640
43,574.880
44,578.480
45,582.320
46,579.440
47,587.000
48,584.680
49,579.240
50,578.480
51,578.080
52,576.600
53,574.000
54,573.720
55,573.960
56,562.280
57,568.400
58,566.440
59,564.520
60,563.080
61,568.720
62,571.720
63,568.120
64,571.440
65,574.200
66,575.480
67,567.240
68,576.440
69,565.920
70,567.520
71,562.520
72,574.360
73,583.760
74,576.440
75,577.120
76,576.360
77,584.560
78,570.560
79,576.600
80,575.680
81,577.840
82,589.720
83,580.120
84,571.640
85,585.160
86,586.840
87,585.960
88,588.800
89,585.760
90,592.840
91,590.320
92,576.320
93,582.760
94,600.800
95,586.760
96,588.080
97,594.600
98,582.280
99,582.840
100,579.680
101,589.480
102,589.640
103,588.400
104,579.080
105,587.840
106,590.240
107,581.840
108,592.400
109,576.800
110,572.840
111,580.920
112,581.000
113,589.600
114,580.880
115,579.280
116,578.720
117,584.240
118,575.680
119,578.640
120,568.160
121,585.280
122,569.240
123,573.640
124,582.680
125,570.880
126,576.400
127,579.760
128,570.760
129,573.160
130,555.320
131,561.040
132,555.240
133,572.160
134,570.240
135,569.720
136,569.040
137,563.640
138,563.720
139,570.400
140,563.680
141,568.440
142,562.120
143,557.120
144,564.560
145,561.720
146,567.800
147,565.800
148,558.120
149,571.720
150,568.200
151,571.480
152,565.360
153,561.640
154,580.240
155,581.200
156,591.000
157,589.600
158,583.960
159,582.120
160,583.200
161,585.280
162,583.880
163,587.960
164,586.600
165,588.160
166,595.400
167,591.280
168,586.600
169,594.120
170,595.000
171,594.840
172,587.720
173,594.480
174,593.600
175,595.680
176,591.240
177,589.320
178,596.880
179,601.440
180,588.320
181,604.520
182,594.280
183,581.480
184,579.960
185,596.960
186,585.240
187,587.480
188,595.200
189,592.600
190,592.640
191,585.160
192,582.360
193,583.400
194,585.560
195,589.120
196,593.000
197,596.480
198,600.560
199,594.200
200,596.240
201,577.400
202,569.120
203,600.800
204,585.880
205,589.560
206,585.560
207,590.080
208,577.640
209,579.080
210,585.760
211,581.240
212,584.640
213,572.240
214,582.760
215,583.000
216,579.880
217,586.720
218,581.240
219,569.920
220,576.000
221,570.600
222,582.240
223,578.720
224,590.120
225,571.800
226,558.440
227,576.560
228,579.560
229,573.080
230,564.320
231,570.000
232,562.200
233,555.560
234,563.520
235,560.760
236,560.120
237,564.200
238,563.880
239,560.720
240,559.040
241,560.160
242,564.320
243,560.560
244,556.360
245,561.760
246,556.440
247,544.680
248,551.800
249,556.360
250,556.440
251,554.320
252,558.360
253,564.320
254,562.520
255,559.520
256,562.960
257,557.000
258,563.880
259,560.280
260,562.000
261,559.960
262,553.440
263,563.280
264,562.760
265,544.040
266,560.840
267,555.200
268,555.320
269,555.200
270,554.200
271,558.120
272,550.120
273,558.520
274,556.880
275,563.520
276,550.040
277,564.680
278,557.240
279,555.520
280,554.960
281,550.280
282,553.480
283,549.240
284,535.280
285,548.560
286,549.880
287,545.960
288,544.200
289,547.800
290,553.880
291,534.880
292,550.520
293,553.280
294,555.560
295,544.480
296,543.520
297,545.200
298,540.560
299,545.480
300,548.840
301,560.600
302,545.720
303,547.520
304,554.600
305,549.880
306,545.640
307,543.400
308,552.400
309,545.840
310,548.960
311,559.280
312,552.480
313,557.240
314,548.120
315,559.880
316,559.720
317,546.600
318,559.440
319,559.160
320,550.480
321,551.640
322,566.760
323,551.360
324,542.000
325,542.360
326,557.520
327,549.720
328,544.640
329,547.520
330,546.360
331,549.280
332,557.680
333,556.600
334,555.560
335,566.200
336,551.640
337,557.480
338,540.600
339,549.680
340,547.200
341,556.400
342,553.440
343,564.320
344,553.160
345,561.400
346,563.480
347,556.720
348,559.640
349,560.160
350,574.040
351,582.560
352,573.600
353,583.880
354,582.800
355,574.600
356,583.320
357,583.720
358,572.840
359,576.760
360,565.360
361,577.720
362,569.640
363,565.760
364,569.680
365,562.080
366,563.600
367,569.360
368,565.480
369,553.040
370,565.960
371,557.800
372,582.480
373,570.640
374,556.600
375,554.680
376,563.680
377,558.520
378,557.920
379,549.080
380,549.480
381,552.600
382,550.200
383,557.800
384,568.640
385,547.320
386,556.640
387,552.120
388,558.000
389,542.800
390,552.240
391,551.040
392,553.640
393,545.320
394,537.680
395,558.320
396,551.000
397,555.800
398,556.560
399,559.600
400,551.520
401,553.000
402,557.760
403,555.600
404,548.160
405,542.520
406,560.200
407,543.720
408,546.560
409,550.720
410,541.000
411,547.480
412,549.200
413,550.320
414,546.120
415,559.280
416,565.760
