X,Y
1,425.5133
2,422.5033
3,421.9378
4,424.3956
5,424.4122
6,423.3400
7,424.0733
8,425.8811
9,424.6056
10,424.4944
11,425.4767
12,423.4478
13,424.1656
14,423.7033
15,423.6467
16,423.4000
17,424.9856
18,423.5033
19,422.9722
20,424.3011
21,422.3533
22,423.1711
23,423.3478
24,423.0056
25,422.0611
26,423.8755
27,423.2500
28,421.9445
29,421.9044
30,419.9533
31,419.7189
32,419.0056
33,420.3478
34,421.6422
35,420.2044
36,417.5744
37,420.1833
38,418.4533
39,419.1200
40,418.8445
41,416.8811
42,415.7233
43,414.9300
44,416.1433
45,415.3600
46,415.6744
47,414.6478
48,413.7178
49,414.4878
50,413.2900
51,413.2833
52,414.4611
53,410.7667
54,410.4011
55,410.7278
56,408.7700
57,410.5522
58,407.3522
59,407.9422
60,407.0156
61,406.7911
62,405.6622
63,405.0456
64,404.5656
65,404.7278
66,401.7545
67,400.3067
68,399.9567
69,401.2622
70,400.0667
71,398.6978
72,399.0111
73,397.7867
74,397.4267
75,394.8644
76,395.2411
77,393.9767
78,393.6300
79,391.7933
80,392.3533
81,392.0489
82,391.5945
83,388.3733
84,387.4644
85,388.7233
86,388.8622
87,388.4467
88,386.4722
89,387.4567
90,386.3089
91,387.1278
92,386.7744
93,385.6500
94,385.5444
95,383.8878
96,383.6967
97,384.2378
98,383.7122
99,382.0855
100,381.4789
101,381.3355
102,381.1956
103,379.7300
104,381.3689
105,380.7755
106,380.9055
107,381.5189
108,381.0378
109,379.8544
110,379.1833
111,380.1844
112,379.6356
113,378.1400
114,379.8811
115,377.9822
116,378.4178
117,378.7000
118,379.3022
119,377.0011
120,378.0878
121,378.8478
122,376.8400
123,376.7144
124,377.0255
125,377.4145
126,376.7778
127,375.3867
128,375.6089
129,374.8044
130,375.7200
131,375.9655
132,375.7600
133,375.9533
134,374.9433
135,376.8189
136,375.2944
137,374.1889
138,376.0945
139,375.0678
140,373.5789
141,374.1078
142,373.3256
143,375.3767
144,375.5378
145,373.8667
146,374.4300
147,373.4711
148,373.0911
149,372.8411
150,371.7700
151,373.5356
152,374.2789
153,374.6189
154,375.2622
155,374.3422
156,373.7278
157,373.6911
158,372.5045
159,373.0078
160,373.4355
161,373.2322
162,372.1156
163,373.0333
164,372.4733
165,374.0945
166,371.6645
167,372.3667
168,372.4767
169,373.2989
170,372.6700
171,372.0211
172,372.0967
173,371.8633
