X,Y
1,1538.311
2,1536.752
3,1537.416
4,1539.384
5,1539.686
6,1535.962
7,1532.746
8,1534.756
9,1539.088
10,1535.107
11,1536.727
12,1535.753
13,1534.226
14,1535.434
15,1535.897
16,1534.524
17,1532.424
18,1535.412
19,1535.843
20,1536.652
21,1535.349
22,1537.010
23,1535.518
24,1538.199
25,1538.671
26,1541.182
27,1538.322
28,1542.977
29,1540.260
30,1538.594
31,1540.606
32,1539.889
33,1542.809
34,1539.393
35,1538.863
36,1543.789
37,1541.882
38,1541.601
39,1545.174
40,1541.792
41,1544.927
42,1545.768
43,1546.881
44,1545.091
45,1550.503
46,1551.952
47,1549.869
48,1554.190
49,1552.615
50,1553.533
51,1554.635
52,1559.459
53,1558.591
54,1559.652
55,1558.739
56,1564.987
57,1561.298
58,1564.214
59,1565.097
60,1567.771
61,1566.142
62,1569.446
63,1571.757
64,1573.624
65,1572.730
66,1575.413
67,1575.423
68,1578.982
69,1581.391
70,1583.420
71,1584.010
72,1579.514
73,1585.477
74,1581.537
75,1585.494
76,1587.306
77,1587.202
78,1587.338
79,1589.161
80,1587.570
81,1589.667
82,1583.971
83,1590.890
84,1589.022
85,1593.429
86,1586.108
87,1590.833
88,1590.953
89,1588.142
90,1589.430
91,1590.361
92,1586.760
93,1589.759
94,1588.777
95,1590.493
96,1590.077
97,1591.444
98,1590.814
99,1594.379
100,1592.908
101,1590.879
102,1591.091
103,1588.827
104,1591.708
105,1590.803
106,1588.460
107,1592.537
108,1593.089
109,1592.813
110,1590.813
111,1592.900
112,1592.536
113,1592.296
114,1592.877
115,1591.978
116,1588.534
117,1592.474
118,1592.391
119,1591.128
120,1591.234
121,1593.277
122,1592.358
123,1590.879
124,1595.791
125,1593.106
126,1592.724
127,1589.773
128,1590.391
129,1589.506
130,1587.527
131,1588.163
132,1585.607
133,1588.202
134,1590.468
135,1586.906
136,1589.776
137,1587.599
138,1584.998
139,1587.450
140,1590.593
141,1588.297
142,1589.509
143,1588.339
144,1590.840
145,1590.112
146,1589.661
147,1590.286
148,1591.703
149,1586.247
150,1591.182
151,1584.280
152,1586.527
153,1589.146
154,1588.911
155,1587.880
156,1586.118
157,1588.067
158,1585.589
159,1588.231
160,1587.016
161,1588.723
162,1587.890
163,1585.069
164,1584.244
165,1589.474
166,1587.467
167,1589.169
168,1587.914
169,1585.454
170,1584.932
171,1585.831
172,1585.800
173,1587.542
174,1586.588
175,1582.504
176,1584.370
177,1589.179
178,1586.200
179,1584.412
180,1586.526
181,1585.753
182,1587.549
183,1586.216
184,1583.946
185,1584.463
186,1586.622
187,1585.027
188,1590.178
189,1582.584
190,1581.613
191,1588.460
192,1583.678
193,1585.466
194,1584.213
195,1582.227
196,1586.891
197,1584.806
198,1585.036
199,1583.328
200,1583.343
201,1585.313
202,1577.669
203,1584.388
204,1581.380
205,1587.961
206,1586.207
207,1585.536
208,1583.552
209,1582.166
210,1583.770
211,1583.607
212,1581.012
213,1583.061
214,1582.910
215,1585.597
216,1579.863
217,1583.436
218,1582.772
219,1583.834
220,1581.586
221,1579.484
222,1582.977
223,1582.146
224,1583.132
225,1583.517
226,1584.007
227,1579.728
228,1583.964
229,1580.888
230,1580.508
231,1583.194
232,1581.099
233,1580.769
234,1579.963
235,1577.938
