X,Y
1,476
2,434
3,446
4,444
5,469
6,445
7,469
8,478
9,492
10,470
11,517
12,528
13,451
14,476
15,467
16,495
17,475
18,512
19,465
20,479
21,497
22,450
23,408
24,520
25,506
26,423
27,462
28,487
29,459
30,465
31,459
32,429
33,520
34,472
35,500
36,506
37,497
38,412
39,434
40,472
41,430
42,481
43,434
44,478
45,465
46,478
47,497
48,440
49,429
50,445
51,421
52,440
53,436
54,386
55,436
56,456
57,456
58,501
59,443
60,461
61,452
62,456
63,449
64,462
65,403
66,460
67,439
68,444
69,423
70,482
71,450
72,463
73,405
74,448
75,472
76,476
77,458
78,429
79,492
80,489
81,469
82,411
83,488
84,483
85,470
86,401
87,468
88,449
89,423
90,401
91,484
92,422
93,427
94,424
95,462
96,444
97,472
98,453
99,469
100,447
101,458
102,466
103,449
104,474
105,448
106,432
107,425
108,415
109,453
110,419
111,418
112,455
113,464
114,464
115,472
116,436
117,431
118,412
119,439
120,437
121,502
122,455
123,452
124,462
125,441
126,490
127,460
128,407
129,476
130,356
131,412
132,436
133,516
134,416
135,454
136,465
137,443
138,475
139,447
140,462
141,421
142,422
143,439
144,436
145,424
146,479
147,399
148,464
149,462
150,448
151,431
152,355
153,451
154,417
155,456
156,438
157,465
158,424
159,408
160,451
161,435
162,433
163,445
164,474
165,426
166,402
167,386
168,482
169,402
170,388
171,438
172,430
173,407
174,420
175,458
176,478
177,412
178,470
179,457
180,493
181,490
182,416
183,457
184,416
185,452
186,439
187,454
188,423
189,448
190,483
191,477
192,458
193,374
194,433
195,471
196,458
197,423
198,435
199,427
200,452
201,435
202,438
203,490
204,485
205,476
206,454
207,408
208,438
209,428
210,441
211,440
212,417
213,424
214,429
215,454
216,437
217,443
218,450
219,441
220,383
221,433
222,411
223,412
224,425
225,460
226,458
227,400
228,430
229,373
230,459
231,472
232,417
233,424
234,411
235,375
236,419
237,427
238,492
239,416
240,438
241,449
242,396
243,453
244,375
245,433
246,425
247,425
248,406
249,432
250,395
251,436
252,401
253,402
254,416
255,453
256,461
257,431
258,458
259,393
260,395
261,454
262,453
263,386
264,420
265,404
266,464
267,477
268,399
269,455
270,384
271,450
272,418
273,452
274,423
275,495
276,420
277,472
278,446
279,467
280,419
281,424
282,408
283,459
284,453
285,458
286,452
287,435
288,378
289,437
290,368
291,384
292,457
293,432
294,447
295,413
296,470
297,402
298,427
299,446
300,440
301,448
302,413
303,452
304,382
305,398
306,476
307,454
308,375
309,414
310,417
311,382
312,391
313,418
314,456
315,454
316,431
317,466
318,447
319,458
320,467
321,437
322,468
323,441
324,422
325,445
326,442
327,442
328,485
329,467
330,468
331,489
332,478
333,458
334,508
335,474
336,485
337,503
338,468
339,427
340,479
341,455
342,457
343,523
344,486
345,489
346,464
347,493
348,481
349,484
350,450
351,474
352,459
353,429
354,431
355,452
356,439
357,481
358,477
359,453
360,506
361,448
362,428
363,425
364,399
365,447
366,401
367,408
368,457
369,457
370,446
371,414
372,515
373,429
374,425
375,439
376,449
377,433
378,460
379,446
380,425
381,454
382,370
383,452
384,415
385,430
386,402
387,440
388,460
389,435
390,453
391,434
392,440
393,420
394,393
395,453
396,480
397,425
398,406
399,432
400,420
401,433
402,452
403,420
404,458
405,467
406,426
407,404
408,407
409,410
410,395
411,408
412,445
413,413
414,432
415,402
416,457
417,475
418,441
419,500
420,461
421,389
422,441
423,431
424,462
425,438
426,448
427,407
428,418
429,447
430,465
431,453
432,463
433,442
434,450
435,437
436,428
437,405
438,446
439,424
440,462
441,446
442,447
443,484
444,403
445,418
446,449
447,412
448,490
449,407
450,380
451,439
452,431
453,442
454,433
455,422
456,423
457,476
458,432
459,461
460,441
461,429
462,463
463,486
464,407
465,474
466,391
467,419
468,433
469,437
470,411
471,425
472,468
473,420
474,424
475,478
476,434
477,488
478,409
479,481
480,457
481,422
482,443
483,441
484,396
485,410
486,467
487,420
488,411
489,448
490,438
491,415
492,426
493,443
494,439
495,475
496,390
497,411
498,432
499,424
500,399
501,459
502,410
503,448
504,411
505,410
506,461
507,453
508,463
509,394
510,386
511,435
512,405
513,462
514,419
515,442
516,455
517,460
