X,Y
1,2057.667
2,2060.036
3,2069.556
4,2082.951
5,2072.476
6,2084.262
7,2083.875
8,2099.591
9,2089.053
10,2099.551
11,2113.267
12,2119.022
13,2119.689
14,2127.875
15,2133.880
16,2134.249
17,2145.413
18,2143.689
19,2154.587
20,2150.018
21,2156.129
22,2167.907
23,2174.809
24,2173.333
25,2184.187
26,2188.947
27,2195.129
28,2197.471
29,2202.898
30,2203.813
31,2216.369
32,2212.053
33,2223.609
34,2219.635
35,2223.635
36,2230.156
37,2227.933
38,2231.782
39,2242.991
40,2237.444
41,2237.938
42,2240.222
43,2236.031
44,2236.862
45,2240.098
46,2236.320
47,2229.676
48,2234.493
49,2228.084
50,2226.729
51,2222.022
52,2221.151
53,2210.729
54,2218.631
55,2210.151
56,2209.862
57,2201.000
58,2206.405
59,2201.516
60,2195.338
61,2195.480
62,2183.635
63,2189.222
64,2183.524
65,2179.822
66,2179.902
67,2181.382
68,2177.396
69,2156.502
70,2159.338
71,2156.138
72,2151.684
73,2145.809
74,2139.427
75,2147.391
76,2140.711
77,2130.253
78,2128.284
79,2129.000
80,2131.467
81,2124.476
82,2126.769
83,2113.867
84,2120.716
85,2117.529
86,2117.418
87,2105.440
88,2104.324
89,2108.373
90,2114.556
91,2112.476
92,2105.947
93,2100.880
94,2100.209
95,2099.987
96,2101.911
97,2096.827
98,2101.649
99,2099.067
100,2096.595
101,2097.902
102,2092.204
103,2100.382
104,2091.280
105,2098.818
106,2094.302
107,2093.240
108,2087.947
109,2092.867
110,2089.311
111,2104.742
112,2104.382
113,2100.551
114,2099.991
115,2096.889
116,2097.835
117,2097.071
118,2101.360
119,2102.684
120,2103.049
121,2100.756
122,2102.027
123,2107.405
124,2096.853
125,2110.622
126,2104.422
127,2111.849
128,2110.200
129,2101.676
130,2108.182
131,2108.796
132,2107.187
133,2114.360
134,2108.880
135,2108.373
136,2110.204
137,2108.107
138,2115.818
139,2110.365
140,2117.973
141,2105.911
142,2116.427
143,2114.502
144,2118.018
145,2115.382
146,2109.120
147,2110.040
148,2113.200
149,2115.360
150,2115.484
151,2103.338
152,2104.693
153,2105.253
154,2109.249
155,2107.867
156,2107.907
157,2102.298
158,2103.209
159,2098.080
160,2108.084
161,2105.058
162,2097.289
163,2100.747
164,2096.271
165,2099.573
166,2101.222
167,2089.524
168,2085.920
169,2090.809
170,2091.307
171,2090.649
172,2088.996
173,2083.964
174,2079.382
175,2082.084
176,2076.560
177,2077.387
178,2066.631
179,2072.893
180,2064.542
181,2067.627
182,2060.978
183,2064.858
184,2061.947
185,2056.751
186,2058.329
187,2056.573
188,2053.182
189,2042.027
190,2038.444
191,2050.267
192,2044.044
193,2043.738
194,2040.116
195,2038.724
196,2034.569
197,2034.253
198,2041.365
199,2032.267
200,2033.942
201,2031.520
202,2022.947
203,2023.920
204,2028.160
205,2023.071
206,2033.960
207,2019.378
208,2031.827
209,2031.658
210,2034.609
211,2031.916
212,2034.596
213,2041.409
214,2034.413
215,2034.409
216,2053.151
217,2047.369
218,2044.813
219,2045.107
220,2050.093
221,2044.924
222,2061.889
223,2051.920
224,2059.867
225,2068.751
226,2067.115
227,2078.889
228,2078.129
229,2090.151
230,2085.462
231,2088.111
232,2091.764
233,2096.698
234,2101.711
235,2108.036
236,2107.298
237,2126.573
238,2123.187
239,2131.987
240,2135.880
241,2142.333
242,2135.533
243,2149.267
244,2145.738
245,2161.720
246,2160.595
247,2165.369
248,2161.049
249,2168.982
250,2177.911
251,2178.533
252,2184.973
253,2187.551
254,2202.333
255,2189.916
256,2199.800
257,2202.524
258,2203.244
259,2200.804
260,2211.405
261,2208.529
262,2205.862
263,2210.102
264,2219.764
265,2220.996
266,2222.244
267,2223.862
268,2222.369
269,2232.413
270,2229.707
271,2234.764
272,2233.516
273,2235.365
274,2232.049
275,2233.338
276,2239.471
277,2234.618
278,2236.595
279,2238.316
280,2233.142
281,2230.427
282,2234.902
283,2238.200
284,2237.640
285,2227.351
286,2223.373
287,2230.653
288,2235.742
289,2219.849
290,2229.564
291,2220.858
292,2228.720
293,2217.089
294,2228.649
295,2221.000
296,2212.102
297,2212.729
298,2211.893
299,2206.271
300,2200.956
301,2201.880
302,2203.049
303,2193.929
304,2192.453
305,2188.871
306,2193.925
307,2185.187
308,2177.444
309,2171.347
310,2174.707
311,2175.987
312,2171.360
313,2172.040
314,2158.925
315,2158.013
316,2158.613
317,2166.427
318,2153.062
319,2148.511
320,2157.320
321,2154.809
322,2159.222
323,2149.578
324,2148.969
325,2158.591
326,2143.080
327,2149.369
328,2153.729
329,2144.391
330,2145.698
331,2142.476
332,2145.533
333,2145.400
334,2145.862
335,2147.093
336,2133.111
337,2144.689
338,2141.609
339,2137.982
340,2140.453
341,2139.818
342,2142.538
343,2138.444
344,2140.858
345,2138.622
346,2139.031
347,2136.320
348,2143.133
349,2139.031
350,2137.396
351,2139.458
352,2134.640
353,2142.165
354,2140.684
355,2139.551
356,2135.831
357,2143.978
358,2140.000
359,2140.902
360,2152.187
361,2143.613
362,2140.996
363,2146.258
364,2146.875
365,2161.293
366,2146.462
367,2158.631
368,2160.875
369,2161.009
370,2158.578
371,2165.827
372,2165.462
373,2165.640
374,2168.587
375,2164.111
376,2174.853
377,2180.484
378,2170.658
379,2173.333
380,2173.831
381,2175.182
382,2173.422
383,2173.440
384,2180.662
385,2180.849
386,2170.729
387,2171.018
388,2177.080
389,2179.218
390,2168.671
391,2168.084
392,2167.645
393,2168.631
394,2157.716
395,2164.529
396,2162.382
397,2157.840
398,2155.871
399,2156.187
400,2145.871
401,2148.307
402,2144.684
403,2142.942
404,2148.293
405,2135.929
406,2141.573
407,2140.662
408,2137.667
409,2146.516
410,2144.196
411,2134.511
412,2134.680
413,2137.724
414,2144.293
415,2130.258
416,2133.809
417,2141.280
418,2137.107
419,2132.360
420,2138.249
421,2135.680
422,2134.333
423,2139.196
424,2134.671
425,2132.960
426,2138.093
427,2137.196
428,2139.587
429,2136.249
430,2138.511
431,2135.289
432,2146.320
433,2127.840
434,2138.591
435,2143.333
436,2143.782
437,2147.560
438,2146.391
439,2143.440
440,2147.298
441,2141.280
442,2147.031
443,2142.902
444,2147.729
445,2150.871
446,2150.196
447,2145.449
448,2150.209
449,2157.880
450,2157.444
451,2156.080
452,2161.751
453,2165.387
454,2175.044
455,2165.773
456,2168.453
457,2174.222
458,2171.582
459,2176.742
460,2186.422
461,2183.698
462,2181.378
463,2189.347
464,2197.627
465,2198.942
466,2207.129
467,2204.738
468,2206.507
469,2210.982
470,2216.333
471,2220.489
472,2224.835
473,2228.427
474,2228.351
475,2230.609
476,2241.676
477,2246.693
478,2250.187
479,2252.773
480,2249.476
481,2258.893
482,2254.520
483,2269.960
484,2267.764
485,2274.916
486,2274.400
487,2286.200
488,2284.231
489,2284.756
490,2297.982
491,2307.489
492,2297.320
493,2302.298
494,2302.413
495,2299.351
496,2321.115
497,2320.311
498,2317.240
499,2323.707
500,2315.178
501,2319.835
502,2316.680
503,2330.569
504,2325.684
505,2341.298
506,2329.982
507,2335.204
508,2337.142
509,2334.107
510,2332.329
511,2331.951
512,2343.147
513,2350.436
514,2345.627
515,2340.084
516,2337.102
517,2344.378
518,2343.391
519,2335.907
520,2338.422
521,2345.000
522,2331.529
523,2338.280
524,2335.844
525,2328.093
526,2328.991
527,2320.222
528,2323.831
529,2319.204
530,2320.582
531,2317.111
532,2319.595
533,2319.213
534,2309.662
535,2300.000
536,2308.564
537,2295.347
538,2296.111
539,2290.067
540,2295.582
541,2293.809
542,2281.591
543,2274.773
544,2268.071
545,2264.107
546,2260.178
547,2253.969
548,2258.667
549,2248.595
550,2239.027
551,2232.791
552,2235.538
553,2226.413
554,2218.027
555,2221.747
556,2216.564
557,2216.907
558,2211.173
559,2210.231
560,2202.645
561,2205.058
562,2196.329
563,2197.253
564,2201.400
565,2193.653
566,2193.062
567,2190.244
568,2188.284
569,2186.098
570,2184.764
571,2190.764
572,2191.498
573,2186.991
574,2185.253
575,2190.196
576,2182.373
577,2187.511
578,2185.671
579,2175.133
580,2175.729
581,2183.693
582,2180.284
583,2173.538
584,2183.707
585,2176.107
586,2171.822
587,2166.080
588,2171.200
589,2173.880
590,2170.627
591,2165.004
592,2165.684
593,2169.151
594,2167.693
595,2173.738
596,2165.462
597,2176.284
598,2164.800
599,2162.938
600,2171.827
601,2169.498
602,2162.040
603,2170.813
604,2164.840
605,2163.209
606,2169.662
607,2162.729
608,2176.320
609,2171.142
610,2172.560
611,2175.160
612,2170.849
613,2177.147
614,2173.236
615,2170.813
616,2178.778
617,2175.835
618,2179.960
619,2182.253
620,2188.484
621,2184.169
622,2187.302
623,2182.120
624,2191.351
625,2188.533
626,2191.613
627,2193.138
628,2191.169
629,2196.982
630,2195.449
631,2190.925
632,2189.378
633,2193.142
634,2195.631
635,2190.720
636,2196.031
637,2194.867
638,2198.218
639,2199.053
640,2215.498
641,2208.764
642,2212.969
643,2207.098
644,2201.200
645,2201.253
646,2214.049
647,2211.698
648,2221.036
649,2213.711
650,2216.298
651,2214.516
652,2218.902
653,2213.502
654,2209.627
655,2221.791
656,2225.209
657,2227.280
658,2218.480
659,2224.262
660,2221.729
661,2219.444
662,2216.036
663,2222.724
664,2219.044
665,2215.204
666,2222.262
667,2223.240
668,2215.151
669,2220.556
670,2221.062
671,2212.031
672,2219.373
673,2219.462
674,2213.311
675,2208.476
676,2214.747
677,2204.582
678,2204.316
679,2201.107
680,2207.902
681,2193.862
682,2193.693
683,2182.502
684,2188.511
685,2188.231
686,2183.373
687,2181.773
688,2184.258
689,2176.520
690,2163.133
691,2177.258
692,2165.631
693,2165.991
694,2176.431
695,2166.862
696,2162.938
697,2169.373
698,2170.018
699,2163.196
700,2166.951
701,2166.182
702,2158.582
703,2167.422
704,2158.276
705,2168.187
706,2170.004
707,2165.662
708,2173.284
709,2167.267
710,2168.542
711,2173.044
712,2169.125
713,2174.498
714,2178.236
715,2179.324
716,2179.422
717,2181.160
718,2184.564
719,2184.831
720,2183.031
721,2187.676
722,2186.151
723,2190.342
724,2184.062
725,2195.564
726,2196.729
727,2195.422
728,2200.165
729,2203.049
730,2200.333
731,2206.756
732,2208.871
733,2200.044
734,2204.938
735,2211.342
736,2210.062
737,2208.511
738,2215.538
739,2212.787
740,2205.391
741,2210.258
742,2214.355
743,2215.711
744,2219.169
745,2214.618
746,2220.529
747,2215.782
748,2234.609
749,2227.280
750,2219.996
751,2218.227
752,2226.467
753,2228.311
754,2221.956
755,2226.569
756,2221.875
757,2228.809
758,2224.951
759,2225.484
760,2225.289
761,2220.573
762,2222.098
763,2227.160
764,2220.507
765,2225.409
766,2212.529
767,2218.804
768,2215.236
769,2219.387
770,2213.547
771,2214.724
772,2219.551
773,2219.324
774,2216.671
775,2216.236
776,2221.320
777,2220.173
778,2215.271
779,2217.293
780,2214.022
781,2213.458
782,2215.885
783,2217.231
784,2218.800
785,2215.711
786,2214.484
787,2220.671
788,2207.956
789,2202.396
790,2215.365
791,2193.320
792,2188.365
793,2189.640
794,2183.249
795,2188.120
796,2188.929
797,2170.511
798,2184.831
799,2180.569
800,2166.582
801,2164.951
802,2163.516
803,2166.613
804,2164.267
805,2155.724
806,2155.702
807,2145.582
808,2155.138
809,2148.782
810,2145.387
811,2141.516
812,2149.031
813,2142.996
814,2138.591
815,2129.324
816,2134.289
817,2127.022
818,2126.271
819,2122.173
820,2108.147
821,2113.227
822,2116.031
823,2107.591
824,2113.849
825,2105.871
826,2106.258
827,2096.422
828,2096.355
829,2107.818
830,2099.676
831,2094.844
832,2093.382
833,2089.218
834,2090.333
835,2092.075
836,2091.551
837,2088.973
838,2086.075
839,2085.027
840,2084.591
841,2077.084
842,2083.800
843,2080.022
844,2081.542
845,2084.698
846,2079.200
847,2082.436
848,2087.342
849,2086.240
850,2077.351
851,2086.280
852,2076.827
853,2087.858
854,2079.818
855,2093.942
856,2088.573
857,2089.075
858,2091.369
859,2087.684
860,2095.324
861,2099.595
862,2099.733
863,2108.951
864,2100.080
865,2104.875
866,2110.413
867,2115.360
868,2115.187
869,2124.320
870,2118.791
871,2117.244
872,2118.058
873,2126.409
874,2126.524
875,2129.502
876,2133.991
877,2134.622
878,2141.156
879,2144.160
880,2146.213
881,2143.489
882,2150.409
883,2152.400
884,2150.520
885,2149.929
886,2158.182
887,2161.115
888,2167.551
889,2158.378
890,2164.911
891,2160.480
892,2173.667
893,2164.942
894,2168.645
895,2165.671
896,2172.529
897,2168.018
898,2175.684
899,2173.813
900,2178.867
901,2174.813
902,2180.818
903,2174.240
904,2185.773
905,2182.680
906,2180.391
907,2185.058
908,2179.418
909,2183.160
910,2178.036
911,2177.427
912,2186.320
913,2193.960
914,2194.875
915,2189.049
916,2190.551
917,2190.560
918,2189.284
919,2184.427
920,2186.093
921,2198.885
922,2194.787
923,2182.449
924,2183.102
925,2193.444
926,2190.978
927,2188.129
928,2186.804
929,2188.173
930,2193.796
931,2195.298
932,2181.982
933,2187.449
934,2183.760
935,2185.480
936,2183.031
937,2171.964
938,2175.178
939,2188.764
940,2179.885
941,2181.218
942,2181.209
943,2176.747
944,2174.707
945,2180.249
946,2169.236
947,2179.071
948,2170.080
949,2175.191
950,2172.556
951,2174.738
952,2175.916
953,2179.742
954,2178.516
955,2168.080
956,2174.671
957,2173.009
958,2172.698
959,2176.084
960,2170.320
961,2168.778
962,2170.627
963,2172.222
964,2178.933
965,2180.382
966,2180.760
967,2176.284
968,2168.604
969,2172.898
970,2179.898
971,2175.129
972,2176.382
973,2176.893
974,2181.209
975,2179.187
976,2175.031
977,2175.133
978,2172.142
979,2175.440
980,2186.360
981,2177.307
982,2173.613
983,2181.604
984,2168.991
985,2173.213
986,2183.373
987,2183.089
988,2175.204
989,2181.125
990,2177.400
991,2181.969
992,2181.920
993,2189.880
994,2185.462
995,2182.418
996,2187.787
997,2183.484
998,2195.742
999,2187.551
1000,2185.218
1001,2192.351
1002,2192.062
1003,2199.156
1004,2198.036
1005,2190.115
1006,2196.369
1007,2199.551
1008,2187.724
1009,2191.493
1010,2194.187
1011,2193.796
1012,2199.689
1013,2199.844
1014,2199.831
1015,2196.027
1016,2207.280
1017,2201.222
1018,2199.169
1019,2207.898
