X,Y
1,348.5555
2,345.6400
3,344.5333
4,349.3511
5,345.8222
6,347.8800
7,347.3644
8,348.2800
9,344.8711
10,345.7600
11,345.7911
12,348.6489
13,345.8667
14,344.8400
15,346.3556
16,348.3867
17,343.4533
18,348.3156
19,347.1689
20,345.8044
21,347.8000
22,347.0978
23,347.4489
24,343.6356
25,343.8267
26,344.7067
27,347.8800
28,346.0444
29,346.8533
30,347.1378
31,342.6000
32,346.5600
33,343.2178
34,344.0933
35,343.5733
36,342.2133
37,342.3778
38,342.0889
39,341.3511
40,339.4578
41,342.4044
42,341.2711
43,340.9822
44,342.5689
45,340.6800
46,337.6000
47,337.6578
48,337.9289
49,336.9200
50,338.9156
51,338.9022
52,333.5156
53,333.3778
54,334.6044
55,333.3111
56,333.7467
57,332.5822
58,334.2578
59,333.2800
60,330.3733
61,329.1689
62,327.4044
63,330.3422
64,327.3333
65,325.6711
66,327.4844
67,324.0356
68,324.0267
69,323.7511
70,320.5422
71,320.1822
72,321.6000
73,323.2845
74,317.5911
75,317.9822
76,316.0400
77,316.2800
78,313.5867
79,313.0489
80,317.8622
81,313.3422
82,312.2845
83,312.7778
84,310.1289
85,311.3156
86,310.8222
87,309.2133
88,308.1689
89,310.2000
90,307.0800
91,305.3200
92,308.7289
93,306.1200
94,306.1422
95,307.9244
96,306.9333
97,305.9556
98,303.4667
99,303.2667
100,307.4800
101,303.6222
102,304.3956
103,304.7689
104,304.5067
105,302.5378
106,302.6622
107,305.2178
108,301.3600
109,302.6933
110,302.9333
111,302.7733
112,302.0489
113,302.9600
114,300.7822
115,300.3822
116,300.1289
117,302.2222
118,300.2400
119,301.5111
120,302.0045
121,301.1333
122,297.6311
123,298.7467
124,299.9822
125,299.6978
126,300.5600
127,298.7200
128,299.1822
129,298.6311
130,298.4267
131,295.7245
132,300.0267
133,297.7644
134,297.3822
135,295.1467
136,297.7378
137,300.1378
138,297.6756
139,299.4933
140,295.2044
141,294.2889
142,298.1111
143,295.5956
144,297.6800
145,297.2178
146,294.8889
147,299.2489
148,299.2978
149,297.4133
150,298.0400
151,298.1733
152,297.2845
153,298.2800
154,299.4978
155,295.7511
156,295.1733
157,295.7200
158,294.9244
159,295.2044
160,297.3244
161,295.6711
162,295.0844
163,293.5555
164,293.3022
165,298.1156
166,293.9422
167,294.6889
168,296.1956
169,294.6222
170,295.7067
171,294.4133
172,293.1956
173,292.8445
174,294.3244
175,292.8311
176,293.9467
177,291.6178
178,294.2755
179,293.1822
180,295.7556
181,294.8000
182,294.6222
183,295.8622
184,293.9200
185,293.9778
186,293.8000
187,293.0045
188,294.8267
189,294.7867
190,291.3156
191,294.7422
192,294.3778
193,292.7778
194,295.4933
195,293.7067
196,289.7467
197,292.9822
198,291.6178
199,295.2044
200,294.8711
201,292.5200
202,290.3600
203,291.9955
204,291.6800
205,292.1378
206,293.4667
207,291.9644
208,293.2667
209,290.4667
210,292.6711
211,292.1245
212,292.9200
213,293.8178
214,290.1689
215,293.2845
216,293.5156
217,291.1555
218,292.1022
219,293.5156
220,291.7778
221,292.1555
222,293.9422
223,293.9556
224,294.2400
225,291.5645
226,291.8667
227,292.9867
228,289.1200
229,293.0933
230,292.8178
231,289.7289
232,294.3289
233,291.3289
234,290.4311
235,290.7778
236,291.2578
237,292.0311
238,291.1467
239,291.0622
240,291.4222
241,293.0844
242,289.3689
243,294.0933
244,291.5511
245,289.5467
246,293.2044
247,292.8622
248,291.5911
249,291.5378
250,292.3822
251,290.5289
252,294.1645
253,290.8755
254,291.7200
255,291.0889
256,292.1067
257,291.7245
258,288.7822
259,294.5645
260,292.9200
261,291.3111
262,290.5956
263,290.8667
264,289.4489
265,290.5511
266,288.0978
267,289.9867
268,292.2489
269,289.1555
270,291.6978
271,293.3511
272,291.8267
273,289.4711
274,294.2489
275,289.8755
276,288.9778
277,290.6800
278,290.6933
279,291.0489
280,290.5956
281,291.1422
282,292.2800
283,291.3822
284,291.1600
285,289.9822
286,290.6667
287,291.6311
288,292.2622
289,292.6489
290,288.8311
291,291.2267
292,290.9200
293,289.9867
294,291.5289
295,292.0978
296,289.4800
297,289.6356
298,291.4667
299,289.6844
