X,Y
1,1918
2,1847
3,1810
4,1896
5,1865
6,1929
7,1886
8,1790
9,1922
10,1969
11,1944
12,1984
13,1985
14,1916
15,1942
16,1879
17,1882
18,1926
19,1848
20,1944
21,1792
22,1926
23,1870
24,1950
25,1908
26,1991
27,1994
28,1890
29,1917
30,1968
31,1822
32,1852
33,1875
34,1943
35,1982
36,1967
37,1877
38,1933
39,1920
40,1832
41,1867
42,1913
43,1930
44,1916
45,1909
46,1909
47,1950
48,1931
49,1887
50,1924
51,1814
52,1916
53,1907
54,1958
55,1887
56,1852
57,1863
58,1945
59,1848
60,1908
61,1895
62,2036
63,1991
64,1942
65,1928
66,2032
67,1865
68,1908
69,1974
70,1967
71,1968
72,1931
73,1916
74,1904
75,2017
76,2037
77,1931
78,1836
79,1946
80,1945
81,1874
82,1968
83,2003
84,1966
85,1894
86,1933
87,1930
88,1894
89,1935
90,1973
91,2047
92,2076
93,2027
94,1954
95,1967
96,2018
97,1921
98,1967
99,1970
100,2000
101,1937
102,1967
103,1979
104,1931
105,1924
106,1808
107,2058
108,2001
109,1943
110,2024
111,2008
112,1901
113,1944
114,1985
115,1888
116,1913
117,1921
118,1916
119,2022
120,1922
121,1925
122,1902
123,1886
124,1929
125,1992
126,1904
127,1924
128,2015
129,1864
130,2008
131,2045
132,1945
133,2010
134,1840
135,1983
136,1944
137,2001
138,1904
139,1951
140,1986
141,2045
142,1953
143,2032
144,1900
145,2040
146,2001
147,1964
148,2016
149,1981
150,1889
151,1955
152,1883
153,1906
154,2032
155,1986
156,1939
157,1977
158,1898
159,1945
160,1894
161,1888
162,1892
163,1826
164,2006
165,1942
166,2011
167,2078
168,1924
169,1985
170,1893
171,1855
172,2063
173,1904
174,2065
175,1929
176,1934
177,1959
178,1784
179,1948
180,1881
181,1899
182,1863
183,1875
184,1924
185,2009
186,1940
187,1950
188,2058
189,2014
190,2017
191,2021
192,2013
193,1891
194,2014
195,1975
196,1978
197,1981
198,1989
199,1864
200,1989
201,2030
202,2036
203,1874
204,1907
