0,0.3059,0.06416,0.17089
0.0024648,0.39877,0.060881,0.15622
0.0049297,0.49369,0.062234,0.14214
0.0073945,0.58967,0.071935,0.12903
0.0098594,0.68148,0.092421,0.11716
0.012324,0.76106,0.12517,0.1069
0.014789,0.82091,0.17132,0.099047
0.017254,0.85756,0.2318,0.094571
0.019719,0.87328,0.30676,0.093997
0.022184,0.87529,0.39432,0.096655
0.024648,0.87266,0.48955,0.10047
0.027113,0.87273,0.58451,0.1027
0.029578,0.87858,0.66998,0.10129
0.032043,0.88864,0.73811,0.096224
0.034508,0.89834,0.78508,0.08977
0.036973,0.90275,0.81238,0.085273
0.039438,0.89891,0.82589,0.085025
0.041902,0.88696,0.83331,0.088479
0.044367,0.86986,0.84108,0.092123
0.046832,0.8522,0.85209,0.091518
0.049297,0.83861,0.86547,0.084708
0.051762,0.83231,0.878,0.075192
0.054227,0.83423,0.88642,0.072578
0.056691,0.84264,0.88927,0.090059
0.059156,0.85346,0.88739,0.13944
0.061621,0.86128,0.88303,0.22583
0.064086,0.86104,0.8784,0.34455
0.066551,0.84983,0.87445,0.48168
0.069016,0.82829,0.87078,0.61833
0.07148,0.80085,0.86633,0.73661
0.073945,0.77444,0.86052,0.82498
0.07641,0.75601,0.85385,0.88078
0.078875,0.74978,0.84772,0.90919
0.08134,0.75538,0.84348,0.91979
0.083805,0.76782,0.84149,0.92228
0.08627,0.77942,0.84071,0.92352
0.088734,0.78291,0.83912,0.92655
0.091199,0.77455,0.83473,0.9316
0.093664,0.75561,0.82658,0.93776
0.096129,0.73177,0.81519,0.94427
0.098594,0.71056,0.80235,0.9507
0.10106,0.69798,0.79025,0.95643
0.10352,0.69584,0.78059,0.95995
0.10599,0.70109,0.77403,0.95902
0.10845,0.70731,0.77002,0.95157
0.11092,0.7079,0.76707,0.93719
0.11338,0.69911,0.76321,0.918
0.11585,0.68172,0.75649,0.89836
0.11831,0.66039,0.74556,0.88335
0.12078,0.64101,0.73013,0.87652
0.12324,0.62763,0.71138,0.87816
0.12571,0.62042,0.69185,0.88497
0.12817,0.61597,0.67473,0.89128
0.13064,0.60964,0.66264,0.89141
0.1331,0.59874,0.65635,0.88203
0.13557,0.58454,0.65411,0.86352
