0,0.6941,0.84203,0.82911
0.0024648,0.60123,0.89656,0.84378
0.0049297,0.50631,0.93615,0.85786
0.0073945,0.41033,0.95343,0.87097
0.0098594,0.31852,0.95172,0.88284
0.012324,0.23894,0.94211,0.8931
0.014789,0.17909,0.93643,0.90095
0.017254,0.14244,0.94034,0.90543
0.019719,0.12672,0.95051,0.906
0.022184,0.12471,0.95688,0.90335
0.024648,0.12734,0.94811,0.89953
0.027113,0.12727,0.91665,0.8973
0.029578,0.12142,0.86066,0.89871
0.032043,0.11136,0.78282,0.90378
0.034508,0.10166,0.68783,0.91023
0.036973,0.097249,0.58116,0.91473
0.039438,0.10109,0.46967,0.91497
0.041902,0.11304,0.36293,0.91152
0.044367,0.13014,0.27283,0.90788
0.046832,0.1478,0.21015,0.90848
0.049297,0.16139,0.17954,0.91529
0.051762,0.16769,0.17581,0.92481
0.054227,0.16577,0.1848,0.92742
0.056691,0.15736,0.18942,0.90994
0.059156,0.14654,0.17796,0.86056
0.061621,0.13872,0.15015,0.77417
0.064086,0.13896,0.11702,0.65545
0.066551,0.15017,0.094321,0.51832
0.069016,0.17171,0.093045,0.38167
0.07148,0.19915,0.11276,0.26339
0.073945,0.22556,0.14175,0.17502
0.07641,0.24399,0.16408,0.11922
0.078875,0.25022,0.16922,0.090808
0.08134,0.24462,0.15845,0.080212
0.083805,0.23218,0.14394,0.077717
0.08627,0.22058,0.14097,0.076483
0.088734,0.21709,0.15808,0.073451
0.091199,0.22545,0.19116,0.0684
0.093664,0.24439,0.22531,0.062237
0.096129,0.26823,0.24342,0.055735
0.098594,0.28944,0.23645,0.049301
0.10106,0.30202,0.20928,0.043573
0.10352,0.30416,0.1784,0.040045
0.10599,0.29891,0.16291,0.040982
0.10845,0.29269,0.17387,0.048429
0.11092,0.2921,0.20819,0.062808
0.11338,0.30089,0.25054,0.082002
0.11585,0.31828,0.28193,0.10164
0.11831,0.33961,0.29014,0.11665
0.12078,0.35899,0.27596,0.12348
0.12324,0.37237,0.2522,0.12184
0.12571,0.37958,0.23617,0.11503
0.12817,0.38403,0.2403,0.10872
0.13064,0.39036,0.26605,0.10859
0.1331,0.40126,0.30414,0.11797
0.13557,0.41546,0.34044,0.13648
0.13803,0.42812,0.36373,0.16035
0.1405,0.43357,0.37096,0.18409
0.14296,0.42904,0.36739,0.20276
0.14543,0.41708,0.36221,0.21386
0.14789,0.40524,0.36271,0.21812
0.15036,0.40278,0.3705,0.21887
0.15282,0.41623,0.38178,0.22051
0.15529,0.446,0.3909,0.22665
0.15775,0.48596,0.39475,0.23877
0.16021,0.52642,0.39508,0.25576
0.16268,0.5587,0.39733,0.27471
0.16514,0.57909,0.40697,0.29228
0.16761,0.59002,0.42563,0.3064
0.17007,0.59799,0.44947,0.31718
0.17254,0.60971,0.47092,0.32692
0.175,0.62855,0.48266,0.33882
0.17747,0.65328,0.4818,0.35528
0.17993,0.67951,0.47163,0.37632
0.1824,0.70273,0.46023,0.39919
0.18486,0.72082,0.45664,0.41942
0.18733,0.73487,0.46654,0.43298
0.18979,0.74771,0.48987,0.43839
0.19226,0.7616,0.52125,0.43791
0.19472,0.77647,0.5529,0.43676
0.19719,0.79001,0.57833,0.44105
0.19965,0.79932,0.59496,0.45501
0.20212,0.80309,0.60461,0.47921
0.20458,0.80275,0.61188,0.51049
0.20705,0.80192,0.62169,0.54358
0.20951,0.80454,0.63717,0.57363
0.21198,0.81276,0.65898,0.59813
