X,Y
1,3425.582
2,3432.256
3,3434.220
4,3441.335
5,3444.994
6,3449.607
7,3452.022
8,3454.980
9,3458.734
10,3466.031
11,3469.895
12,3473.793
13,3485.799
14,3484.113
15,3484.758
16,3489.290
17,3498.799
18,3501.994
19,3499.658
20,3505.110
21,3505.660
22,3509.489
23,3510.231
24,3503.899
25,3513.594
26,3510.849
27,3512.696
28,3512.131
29,3505.234
30,3504.493
31,3505.643
32,3511.089
33,3502.488
34,3507.523
35,3507.612
36,3508.453
37,3506.543
38,3500.743
39,3506.334
40,3507.549
41,3504.452
42,3502.184
43,3500.518
44,3501.467
45,3494.693
46,3498.862
47,3499.337
48,3502.292
49,3494.891
50,3497.948
51,3496.562
52,3494.046
53,3490.314
54,3489.057
55,3494.747
56,3493.276
57,3492.608
58,3486.087
59,3485.248
60,3489.048
61,3484.972
62,3487.858
63,3484.268
64,3481.313
65,3483.057
66,3470.271
67,3451.862
68,3435.247
69,3398.913
70,3376.092
71,3355.508
72,3340.611
73,3328.838
74,3325.062
75,3313.568
76,3296.419
77,3297.006
78,3295.401
79,3288.872
80,3284.165
81,3280.717
82,3285.141
83,3283.361
84,3282.247
85,3279.447
86,3280.252
87,3281.768
88,3281.531
89,3281.990
90,3276.128
91,3278.618
92,3277.656
93,3281.301
94,3282.290
95,3285.823
96,3283.684
97,3279.920
98,3285.396
99,3286.344
100,3287.613
101,3287.053
102,3286.327
103,3285.142
104,3288.840
105,3286.806
106,3290.322
107,3293.970
108,3300.291
109,3291.457
110,3299.800
111,3297.095
112,3299.344
113,3299.388
114,3300.253
115,3305.443
116,3300.605
117,3304.981
118,3315.791
119,3313.926
120,3315.054
121,3317.620
122,3319.723
123,3317.646
124,3321.090
125,3325.011
126,3327.289
127,3322.111
128,3328.075
129,3330.320
130,3332.419
131,3334.588
132,3333.784
133,3340.746
134,3348.009
135,3342.676
136,3350.530
137,3349.388
138,3354.510
139,3354.484
140,3357.043
141,3363.310
142,3365.123
143,3371.892
144,3375.130
145,3373.203
146,3375.135
147,3383.778
148,3387.754
149,3395.463
150,3397.078
151,3401.794
152,3409.620
153,3418.912
154,3417.989
155,3424.048
156,3423.794
157,3431.731
158,3437.066
159,3443.302
160,3445.773
161,3444.274
162,3452.129
163,3450.000
164,3457.023
165,3456.423
166,3460.145
167,3461.383
168,3458.008
169,3461.094
170,3458.742
171,3458.885
172,3462.595
173,3460.251
174,3459.730
175,3462.192
176,3462.518
177,3459.973
178,3461.870
179,3458.392
180,3464.161
181,3459.128
182,3459.620
183,3462.642
184,3456.554
185,3461.885
186,3456.609
187,3455.327
188,3457.317
189,3454.128
190,3460.969
191,3455.551
192,3458.128
193,3452.074
194,3456.839
195,3453.584
196,3457.115
197,3453.459
198,3456.773
199,3457.710
200,3456.478
201,3452.430
202,3452.423
203,3454.912
204,3454.448
205,3443.188
206,3449.331
207,3436.058
208,3437.754
209,3418.503
210,3390.803
211,3361.782
212,3339.968
213,3322.259
214,3304.163
215,3289.781
216,3280.557
217,3271.887
218,3262.693
219,3263.835
220,3250.902
221,3255.520
222,3251.670
223,3251.052
224,3256.301
225,3244.502
226,3250.286
227,3245.166
228,3249.269
229,3251.370
230,3247.742
231,3249.399
232,3248.558
233,3248.511
234,3245.717
235,3247.208
236,3251.358
237,3252.732
238,3252.843
239,3251.922
240,3255.968
241,3251.577
242,3251.648
243,3257.579
244,3262.837
245,3260.929
246,3258.885
247,3257.810
248,3262.019
249,3268.236
250,3267.714
251,3266.117
252,3270.322
253,3272.016
254,3271.523
255,3268.070
256,3271.279
257,3277.868
258,3279.061
259,3282.802
260,3281.481
261,3278.789
262,3284.303
263,3287.288
264,3286.837
265,3293.984
266,3294.375
267,3292.395
268,3295.073
269,3298.028
270,3304.918
271,3300.622
272,3306.264
273,3310.140
274,3314.310
275,3311.835
276,3315.160
277,3311.331
278,3321.888
279,3321.304
280,3326.289
281,3333.208
282,3333.122
283,3331.638
284,3339.192
285,3344.542
286,3349.861
287,3353.788
288,3360.064
289,3356.460
290,3360.327
291,3369.942
292,3375.462
293,3380.175
294,3383.380
295,3388.548
296,3394.681
297,3400.348
298,3401.750
299,3406.752
300,3408.799
301,3418.013
302,3419.865
303,3424.338
304,3425.732
305,3432.284
306,3432.287
307,3434.133
308,3431.970
309,3434.392
310,3433.768
311,3432.066
312,3440.323
313,3439.577
314,3441.480
315,3432.180
316,3441.973
317,3446.194
318,3436.645
319,3444.770
