X,Y
1,3528.436
2,3537.049
3,3550.835
4,3535.875
5,3544.791
6,3552.449
7,3557.796
8,3565.222
9,3566.800
10,3577.835
11,3583.622
12,3589.791
13,3583.422
14,3609.120
15,3599.253
16,3595.484
17,3597.591
18,3613.671
19,3612.209
20,3610.182
21,3613.471
22,3622.098
23,3621.818
24,3606.533
25,3613.369
26,3608.302
27,3628.289
28,3617.702
29,3614.280
30,3611.467
31,3612.542
32,3617.853
33,3601.831
34,3612.942
35,3614.333
36,3622.355
37,3606.382
38,3617.142
39,3593.342
40,3610.338
41,3618.182
42,3626.298
43,3606.458
44,3610.169
45,3618.089
46,3622.138
47,3613.498
48,3614.489
49,3619.653
50,3619.000
51,3610.084
52,3614.667
53,3625.920
54,3621.511
55,3610.667
56,3602.320
57,3622.382
58,3609.209
59,3624.618
60,3618.520
61,3613.591
62,3613.129
63,3617.129
64,3613.476
65,3604.289
66,3567.956
67,3505.409
68,3453.178
69,3429.458
70,3418.613
71,3413.671
72,3409.853
73,3404.662
74,3407.369
75,3396.729
76,3401.751
77,3395.360
78,3394.533
79,3398.747
80,3399.267
81,3395.013
82,3390.707
83,3394.627
84,3389.724
85,3384.853
86,3389.689
87,3403.436
88,3389.271
89,3396.560
90,3398.160
91,3387.058
92,3396.462
93,3403.218
94,3395.791
95,3395.609
96,3397.920
97,3395.173
98,3390.911
99,3393.355
100,3388.880
101,3398.467
102,3401.058
103,3398.956
104,3401.071
105,3404.338
106,3404.929
107,3400.213
108,3404.138
109,3404.707
110,3407.529
111,3400.422
112,3407.396
113,3409.613
114,3407.893
115,3399.120
116,3407.342
117,3410.542
118,3409.413
119,3405.733
120,3417.249
121,3415.436
122,3416.640
123,3410.956
124,3412.311
125,3415.595
126,3432.036
127,3425.511
128,3419.102
129,3415.622
130,3431.031
131,3432.236
132,3430.284
133,3435.075
134,3433.809
135,3435.444
136,3439.480
137,3442.524
138,3438.049
139,3453.147
140,3440.258
141,3453.227
142,3456.564
143,3467.262
144,3467.693
145,3479.111
146,3479.249
147,3485.244
148,3488.773
149,3496.218
150,3501.062
151,3500.022
152,3507.053
153,3514.084
154,3527.253
155,3542.529
156,3540.507
157,3534.760
158,3551.067
159,3553.702
160,3547.200
161,3556.200
162,3565.551
163,3558.538
164,3559.742
165,3555.178
166,3552.284
167,3559.951
168,3553.471
169,3563.587
170,3556.800
171,3546.822
172,3560.413
173,3564.773
174,3559.827
175,3563.587
176,3559.120
177,3566.138
178,3563.618
179,3571.978
180,3562.640
181,3566.160
182,3568.822
183,3572.947
184,3563.369
185,3567.676
186,3563.089
187,3557.787
188,3573.631
189,3567.289
190,3563.436
191,3565.707
192,3565.947
193,3564.360
194,3568.084
195,3561.093
196,3573.409
197,3571.280
198,3580.618
199,3563.827
200,3580.969
201,3570.600
