X,Y
1,311.4000
2,316.4400
3,304.1600
4,311.6400
5,305.7600
6,307.5200
7,311.8400
8,302.5200
9,303.3200
10,313.0400
11,308.8000
12,311.3200
13,307.0400
14,299.2000
15,304.2400
16,302.0400
17,304.3200
18,305.0800
19,302.0400
20,298.4400
21,307.4000
22,296.5600
23,307.6000
24,299.0400
25,300.1600
26,301.3200
27,304.8000
28,297.6400
29,307.5600
30,299.4800
31,309.0800
32,315.8000
33,318.4800
34,330.8000
35,334.7200
36,343.9200
37,337.9600
38,347.4000
39,339.6000
40,347.3600
41,353.5200
42,347.0800
43,357.0800
44,348.9600
45,355.4000
46,355.1600
47,349.1200
48,350.3200
49,355.3200
50,360.0400
51,349.6400
52,352.7600
53,349.6400
54,350.4800
55,349.2000
56,346.0000
57,343.9200
58,350.5200
59,357.4400
60,351.2400
61,351.4400
62,344.5200
63,353.0000
64,345.7600
65,348.6400
66,339.5600
67,346.8800
68,349.6400
69,354.3200
70,345.1600
71,336.4400
72,346.6400
73,334.4000
74,346.6400
75,350.1600
76,337.6400
77,344.4000
78,344.4000
79,328.1600
80,327.8800
81,338.6000
82,335.7200
83,340.8800
84,333.7200
85,330.9600
86,334.8800
87,340.0400
88,327.0400
89,332.0800
90,333.2000
91,330.8800
92,326.9200
93,330.8800
94,329.6400
95,329.4800
96,325.3600
97,329.5600
98,320.3600
99,325.2400
100,329.9200
101,318.1200
102,316.9200
103,321.2800
104,311.5200
105,319.5200
106,312.7200
107,315.9600
108,313.6800
109,313.2800
110,306.8000
111,309.2000
112,312.7200
113,308.4000
114,311.9600
115,309.4000
116,305.3600
117,301.8000
118,303.0000
119,306.6800
120,312.1600
121,305.6400
122,312.4800
123,294.9200
124,299.0800
125,310.0000
126,298.8800
127,302.0400
128,306.1200
129,297.0800
130,306.8800
131,303.3200
132,298.8000
133,296.7200
134,296.9600
135,299.8400
136,300.5200
137,295.4800
138,306.2800
139,305.9200
140,295.0000
141,298.8800
142,296.0400
143,296.0000
144,294.5200
145,302.3600
146,302.9200
147,300.0400
148,300.8000
149,293.6400
150,290.4400
151,300.0000
152,297.4400
153,303.8000
154,307.9600
155,319.3600
156,332.4400
157,335.0400
158,335.9600
159,337.4400
160,347.0400
161,341.1200
162,346.8400
163,345.7600
164,350.0000
165,346.6000
166,343.2000
167,349.2000
168,353.3200
169,342.3600
170,343.9600
171,345.6000
172,349.1600
173,344.8000
174,344.8000
175,342.7200
176,349.3600
177,352.1600
178,342.9200
179,347.0000
180,348.0400
181,345.3600
182,345.4400
183,336.6400
184,345.7200
185,341.7600
186,349.8000
187,356.4400
188,333.2000
189,349.2000
190,337.5200
191,348.9600
192,337.4800
193,335.7200
194,339.5600
195,335.4800
196,341.0000
197,332.8800
198,332.2000
199,337.4800
200,333.5200
201,337.3200
202,342.8800
203,325.5600
204,325.6400
205,324.8800
206,341.6400
207,336.6800
208,331.2800
209,323.1600
210,331.2400
211,323.2000
212,325.5200
213,325.6400
214,325.6400
215,317.8800
216,323.7600
217,321.8400
218,322.5600
219,317.6400
220,317.9200
221,321.0800
222,326.4400
223,323.9600
224,315.4400
225,316.2800
226,314.9600
227,314.5200
228,310.5600
229,315.8400
230,319.5600
231,318.4000
232,309.7600
233,305.6800
234,305.2800
235,309.4000
236,312.6000
237,305.4400
238,301.0000
239,313.6400
240,303.1200
241,313.2800
242,301.0000
243,305.2400
244,305.2400
245,301.3600
246,305.7600
247,296.2800
248,306.7600
249,297.8400
250,305.1200
251,306.1600
252,294.0000
253,301.8400
254,296.2800
255,296.4000
256,302.7200
257,295.7200
258,303.6000
259,296.2000
260,301.0800
261,298.8400
262,299.9600
263,286.6800
264,299.0800
265,295.6800
266,299.8400
267,300.3200
268,298.6800
269,292.7600
270,301.1200
271,293.0000
272,291.9200
273,292.0000
274,303.6800
275,312.7200
276,318.3200
277,325.5200
278,332.8400
279,331.1600
280,339.7600
281,349.2000
282,343.6800
283,345.3200
284,346.2800
285,341.3600
286,345.8400
287,341.2800
288,352.3600
289,349.5200
290,342.0000
291,343.6400
292,343.0800
293,347.4400
294,349.0400
295,345.6000
296,348.2800
297,347.0400
298,350.8800
299,341.8000
300,346.2000
301,339.6000
302,345.1600
303,346.8000
304,338.3200
305,347.6800
306,341.6400
307,337.7200
308,341.6400
309,345.0400
310,334.8800
311,335.0800
312,334.8400
313,340.2800
314,338.9200
315,335.0800
316,334.4000
317,342.1200
318,337.0800
319,329.8000
320,335.5200
321,326.0400
322,333.4400
323,334.8800
324,330.8400
325,338.7200
326,323.0400
327,336.5200
328,332.0400
329,330.6400
330,327.3600
331,329.1600
332,326.9600
333,331.9200
334,323.8800
335,327.0400
336,330.0000
337,330.1200
338,324.4000
339,330.3600
340,324.6000
341,321.3600
342,322.5600
343,323.4000
344,317.2800
345,319.6800
346,311.8000
347,306.6400
348,321.5600
349,315.8800
350,309.3600
351,311.2000
352,306.8000
353,306.4000
354,311.9600
355,315.6400
356,300.2400
357,302.8400
358,298.1200
359,299.8000
360,300.6000
361,309.1600
362,305.2800
363,311.3200
364,302.3600
365,297.0000
366,302.3200
367,292.8000
368,296.6400
369,306.1600
370,297.8000
371,295.4800
372,300.2800
373,301.4000
374,299.2400
375,296.8000
376,298.1600
377,301.4400
378,298.8000
379,291.1200
380,301.4800
381,300.3600
382,292.6800
383,301.5200
384,299.0400
385,292.0800
386,294.1200
387,292.7200
388,288.5600
389,294.3600
390,299.2000
391,292.6000
392,299.2000
393,300.8000
394,298.9600
395,297.0800
396,302.2800
397,299.5600
398,314.5200
399,323.3200
400,327.9200
401,341.4800
402,327.9200
403,335.7600
404,346.2800
405,340.5600
406,341.6000
407,344.5200
408,342.2800
409,343.4400
410,341.0400
411,334.9600
412,341.2400
413,348.6800
414,347.5200
415,339.0800
416,345.2400
417,344.3600
418,341.8400
419,338.7200
420,352.3200
421,348.7600
422,336.7600
423,333.0400
424,341.6400
425,345.7600
426,334.8400
427,336.7200
428,346.4800
429,343.0000
430,339.5600
431,336.4800
432,333.3200
433,344.2400
434,333.3600
435,333.8400
436,337.6400
437,334.4000
438,334.7200
439,333.0400
440,342.0000
441,337.3600
442,336.5600
443,330.5200
444,327.8800
445,334.6000
446,329.9200
447,332.9200
448,328.5200
449,328.0800
450,326.2000
451,333.4000
452,323.8800
453,325.4400
454,327.3200
455,329.9200
456,322.9600
457,332.2400
458,331.0000
459,332.3600
460,324.6800
461,320.1600
462,321.9600
463,324.8800
464,317.4000
465,319.0400
466,310.4000
467,319.2800
468,316.2800
469,319.5200
470,317.8800
471,312.5200
472,308.0000
473,307.5600
474,306.7600
475,307.8000
476,305.9600
477,312.8800
478,302.7200
479,302.6000
480,308.2400
481,303.1200
482,297.2000
483,302.2000
484,307.1600
485,298.8400
486,303.1200
487,303.0800
488,296.5600
489,300.0400
490,300.3200
491,300.6000
492,300.8400
493,293.3600
494,308.1600
495,299.5600
496,296.2400
497,297.5200
498,296.4400
499,300.1600
500,293.2400
501,294.4400
502,298.3200
503,301.3600
504,293.0800
505,298.0400
506,294.0800
507,293.1600
508,290.2000
509,301.8400
510,293.3600
511,295.6000
512,300.2400
513,299.5200
514,295.8400
515,298.6400
516,305.3600
517,300.3600
518,295.2000
519,309.7600
520,314.9200
521,324.8000
522,332.9200
523,336.9200
524,341.9600
525,348.2000
526,343.0800
527,349.5600
528,348.1200
529,348.2800
530,340.8000
531,342.9600
532,348.4000
533,335.4000
534,341.8400
535,343.9600
536,345.5200
537,340.3600
538,340.7200
539,341.0000
540,341.8400
541,347.2400
542,333.8400
543,338.8000
544,330.2000
545,337.7600
546,334.4000
547,346.2800
548,346.6800
549,338.8400
550,339.8000
551,332.2000
552,336.8000
553,345.2400
554,331.1200
555,333.5600
556,325.8000
557,340.0400
558,335.2000
559,326.6800
560,332.2400
561,330.7600
562,332.2400
563,339.5200
564,333.8000
565,332.2800
566,337.5600
567,334.1200
568,332.6000
569,327.1600
570,326.0000
571,331.2800
572,327.6400
573,333.6800
574,324.2800
575,323.0400
576,331.0800
577,324.4000
578,323.8800
579,321.8800
580,326.0400
581,316.4000
582,321.0400
583,314.6000
584,315.7600
585,317.5600
