X,Y
1,309
2,332
3,327
4,353
5,331
6,312
7,325
8,304
9,333
10,307
11,335
12,341
13,320
14,329
15,306
16,324
17,335
18,311
19,301
20,258
21,301
22,260
23,345
24,268
25,327
26,334
27,271
28,294
29,316
30,313
31,322
32,348
33,309
34,353
35,297
36,383
37,313
38,316
39,345
40,338
41,314
42,341
43,358
44,368
45,339
46,336
47,348
48,366
49,373
50,369
51,385
52,386
53,363
54,445
55,348
56,366
57,358
58,348
59,326
60,339
61,342
62,398
63,302
64,359
65,329
66,342
67,335
68,364
69,337
70,360
71,320
72,350
73,358
74,351
75,332
76,381
77,407
78,372
79,352
80,345
81,384
82,400
83,324
84,341
85,375
86,359
87,307
88,343
89,323
90,398
91,302
92,326
93,303
94,343
95,338
96,346
97,364
98,358
99,348
100,347
101,266
102,337
103,342
104,324
105,333
106,320
107,338
108,296
109,324
110,347
111,344
112,345
113,317
114,311
115,318
116,337
117,299
118,337
119,325
120,304
121,278
122,314
123,279
124,266
125,307
126,297
127,330
128,296
129,316
130,334
131,316
132,303
133,236
134,287
135,315
136,301
137,308
138,279
139,290
140,288
141,299
142,312
143,278
144,306
145,309
146,311
147,305
148,287
149,282
150,346
151,292
152,295
153,318
154,293
155,341
156,357
157,329
158,355
159,354
160,323
161,353
162,372
163,369
164,388
165,330
166,313
167,361
168,394
169,325
170,393
171,346
172,370
173,356
174,353
175,363
176,399
177,329
178,357
179,337
180,367
181,324
182,398
183,348
184,332
185,310
186,349
187,365
188,310
189,350
190,360
191,378
192,315
193,339
194,317
195,357
196,295
197,327
198,337
199,335
200,315
201,339
202,361
203,339
204,309
205,359
206,349
207,369
208,345
209,350
210,321
211,340
212,299
213,315
214,335
215,352
216,341
217,350
218,318
219,317
220,279
221,287
222,300
223,381
224,406
225,317
226,281
227,277
228,280
229,333
230,349
231,338
232,304
233,276
234,318
235,303
236,337
237,284
238,326
239,346
240,304
241,328
242,364
243,277
244,330
245,343
246,317
247,295
248,308
249,307
250,297
251,328
252,253
253,289
254,330
255,331
256,289
257,307
258,328
259,287
260,287
261,300
262,293
263,294
264,297
265,314
266,292
267,332
268,321
269,328
270,290
271,284
272,295
273,259
274,320
275,317
276,347
277,299
278,369
279,313
280,323
281,370
282,366
283,382
284,367
285,313
286,382
287,361
288,363
289,358
290,375
291,366
292,317
293,360
294,343
295,344
296,344
297,383
298,340
299,336
300,320
301,336
302,344
303,328
304,328
305,342
306,326
307,384
308,345
309,391
310,322
311,371
312,394
313,345
314,321
315,357
316,320
317,349
318,326
319,368
320,342
321,327
322,346
323,436
324,281
325,315
326,338
327,355
328,361
329,328
330,335
331,331
332,330
333,348
334,359
335,385
336,306
337,346
338,336
339,321
340,347
341,331
342,325
343,330
344,347
345,343
346,315
347,319
348,300
349,326
350,304
351,326
352,318
353,315
354,323
355,275
356,344
357,318
358,301
359,339
360,362
361,288
362,319
363,322
364,283
365,275
366,318
367,300
368,272
369,343
370,290
371,326
372,336
373,308
374,307
375,313
376,290
377,315
378,328
379,307
380,303
381,288
382,314
383,307
384,289
385,300
386,318
387,279
388,279
389,299
390,320
391,297
392,327
393,276
394,318
395,260
396,316
397,307
398,353
399,368
400,341
401,357
402,288
403,357
404,391
405,316
406,289
407,336
408,338
409,349
410,370
411,353
412,380
413,368
414,392
415,376
416,382
417,333
418,309
419,352
420,341
421,318
422,330
423,329
424,320
425,350
426,349
