X,Y
1,3665.067
2,3677.556
3,3675.676
4,3688.271
5,3673.302
6,3679.773
7,3687.169
8,3667.862
9,3689.160
10,3689.716
11,3678.476
12,3689.729
13,3682.982
14,3680.769
15,3686.502
16,3698.600
17,3701.369
18,3708.667
19,3712.320
20,3702.071
21,3695.822
22,3700.156
23,3716.547
24,3706.418
25,3724.013
26,3720.511
27,3733.369
28,3729.329
29,3717.707
30,3723.813
31,3729.355
32,3723.396
33,3741.969
34,3730.360
35,3737.165
36,3732.498
37,3737.160
38,3727.676
39,3739.009
40,3723.125
41,3721.013
42,3720.835
43,3721.698
44,3721.760
45,3726.093
46,3730.493
47,3723.951
48,3721.947
49,3723.827
50,3728.436
51,3723.844
52,3728.084
53,3716.373
54,3726.933
55,3729.489
56,3733.120
57,3717.591
58,3723.573
59,3720.471
60,3723.782
61,3717.311
62,3725.484
63,3723.258
64,3721.142
65,3725.200
66,3726.018
67,3719.733
68,3735.462
69,3730.738
70,3726.169
71,3725.089
72,3715.022
73,3716.849
74,3732.875
75,3728.027
76,3715.818
77,3717.027
78,3717.742
79,3710.849
80,3716.831
81,3712.111
82,3715.893
83,3716.400
84,3720.764
85,3702.556
86,3698.782
87,3706.004
88,3695.978
89,3655.689
90,3630.800
91,3602.684
92,3600.591
93,3581.138
94,3583.733
95,3576.702
96,3588.862
97,3572.604
98,3581.040
99,3576.160
100,3578.867
101,3570.355
102,3581.156
103,3579.267
104,3575.004
105,3578.916
106,3576.520
107,3578.938
108,3590.773
109,3580.738
110,3590.782
111,3577.733
112,3584.516
113,3585.796
114,3590.084
115,3585.075
116,3588.347
117,3588.569
118,3588.418
119,3588.867
120,3589.436
121,3587.925
122,3581.858
123,3587.316
124,3585.587
125,3583.964
126,3574.595
127,3596.027
128,3587.907
129,3598.604
130,3584.431
131,3588.511
132,3584.044
133,3595.489
134,3604.200
135,3596.089
136,3604.653
137,3593.893
138,3588.298
139,3599.027
140,3603.458
141,3588.764
142,3613.342
143,3603.747
144,3603.716
145,3602.204
146,3611.187
147,3611.720
148,3611.707
149,3619.382
150,3619.938
151,3613.964
152,3614.889
153,3619.298
154,3630.320
155,3617.756
156,3630.044
157,3639.947
158,3626.609
159,3635.169
160,3637.791
161,3641.684
162,3651.622
163,3651.849
164,3660.804
165,3658.964
166,3661.365
167,3672.635
168,3668.898
169,3667.293
170,3673.160
171,3680.942
172,3671.302
173,3681.347
174,3670.084
175,3676.645
176,3682.529
177,3673.120
178,3672.204
179,3682.075
180,3682.667
181,3664.507
182,3686.031
183,3685.484
184,3687.947
185,3678.018
186,3686.409
187,3674.756
188,3672.067
189,3672.707
190,3674.516
191,3680.111
192,3677.622
193,3681.680
194,3681.053
195,3672.516
196,3692.769
197,3679.560
198,3667.378
199,3679.453
200,3679.436
201,3671.951
202,3679.724
203,3679.773
204,3679.978
205,3671.218
206,3680.418
207,3678.613
208,3689.147
209,3676.391
210,3679.591
211,3676.369
212,3677.724
213,3667.080
214,3676.311
215,3687.524
216,3672.578
217,3669.533
218,3677.764
219,3693.427
220,3673.569
221,3678.133
222,3666.542
223,3664.049
224,3661.631
225,3674.409
226,3666.960
227,3672.187
228,3676.240
229,3667.093
230,3640.627
231,3618.338
232,3580.355
233,3572.098
234,3557.595
235,3547.236
236,3549.702
237,3549.751
238,3539.920
239,3538.493
240,3542.613
241,3551.760
242,3551.347
243,3549.684
244,3544.267
245,3544.276
246,3558.645
247,3545.253
248,3555.520
249,3546.645
250,3545.000
251,3549.600
252,3549.018
253,3547.324
254,3549.027
255,3551.991
256,3560.871
257,3567.373
258,3544.564
259,3568.916
260,3563.693
261,3563.858
262,3564.956
263,3566.027
264,3555.702
265,3565.267
266,3565.209
267,3569.036
268,3558.418
269,3568.667
270,3549.187
271,3556.249
272,3565.449
273,3566.236
274,3571.267
275,3566.329
276,3570.507
277,3567.307
278,3574.862
279,3566.987
280,3573.742
281,3565.698
282,3565.551
283,3570.249
284,3566.929
285,3592.298
286,3583.680
287,3580.573
288,3595.204
289,3584.462
290,3591.298
291,3587.680
292,3580.885
293,3587.938
294,3584.084
295,3599.716
296,3601.720
297,3591.120
298,3611.302
299,3604.635
300,3604.422
301,3612.253
302,3606.684
303,3633.956
304,3618.835
305,3625.649
306,3637.196
307,3625.018
308,3627.302
309,3631.044
310,3641.262
311,3644.956
312,3648.631
313,3633.791
314,3644.347
315,3650.809
316,3646.440
317,3648.009
318,3643.378
319,3649.787
320,3645.013
321,3648.885
322,3650.631
323,3642.204
324,3660.267
325,3636.627
326,3653.471
327,3649.133
328,3654.018
329,3646.400
330,3650.756
331,3662.044
332,3658.240
333,3652.724
334,3649.942
335,3647.973
336,3662.213
337,3668.996
338,3656.147
339,3653.658
340,3645.871
341,3660.529
342,3665.449
343,3650.747
344,3653.600
