X,Y
1,457.5111
2,458.7644
3,454.1600
4,453.0667
5,451.1645
6,452.5467
7,452.2178
8,451.2089
9,447.9689
10,449.8533
11,447.3467
12,444.1555
13,446.1022
14,442.7155
15,446.0133
16,442.0489
17,441.2133
18,437.7644
19,442.1111
20,438.0133
21,435.8222
22,433.0311
23,433.6800
24,432.9111
25,429.9200
26,432.1645
27,429.4844
28,430.8267
29,427.9955
30,426.0756
31,424.8933
32,424.3600
33,425.9600
34,424.2978
35,426.1467
36,423.9156
37,427.0978
38,424.0444
39,424.4267
40,424.0800
41,425.3289
42,425.4222
43,421.9200
44,423.7911
45,421.3822
46,421.9111
47,422.1733
48,421.2800
49,420.5911
50,420.3289
51,418.3422
52,422.9689
53,419.8044
54,421.1733
55,420.3244
56,422.4178
57,422.3511
58,419.0133
59,418.2889
60,416.9244
61,422.8089
62,417.8800
63,417.9867
64,414.1067
65,419.9822
66,418.1733
67,420.4000
68,417.2178
69,420.8667
70,415.8533
71,417.8355
72,415.6978
73,417.8978
74,415.7689
75,414.8889
76,418.0622
77,419.8311
78,415.3244
79,418.7644
80,416.1645
81,415.9511
82,418.1645
83,416.3244
84,418.0933
85,420.3289
86,417.8489
87,417.1156
88,417.5156
89,424.5956
90,430.9778
91,437.4400
92,448.8267
93,457.8800
94,459.6978
95,461.0000
96,465.8000
97,463.2755
98,463.7867
99,467.5378
100,468.1156
101,465.6578
102,463.6800
103,465.9378
104,468.8089
105,468.9022
106,467.3644
107,467.1245
108,470.5422
109,463.5067
110,465.4400
111,467.6400
112,467.7911
113,464.6978
114,466.0933
115,464.9244
116,465.7245
117,462.9955
118,465.3822
119,463.9244
120,462.8222
121,460.9778
122,464.3822
123,461.1645
124,458.2978
125,459.8311
126,459.2489
127,459.0222
128,457.9911
129,455.2578
130,457.8311
131,457.0667
132,455.7778
133,454.9778
134,456.4355
135,454.1245
136,451.3556
137,449.4711
138,451.8222
139,453.5244
140,449.8755
141,447.9333
142,446.8844
143,448.1111
144,447.6444
145,448.5378
146,443.3200
147,443.7022
148,445.6311
149,443.2667
150,441.5733
151,440.1733
152,437.8178
153,442.0222
154,440.4133
155,436.7867
156,442.4311
157,436.7378
158,437.4222
159,435.4089
160,429.8489
161,432.7111
162,429.6133
163,427.8089
164,430.6089
165,427.6178
166,427.9067
167,426.7022
168,425.9022
169,421.6489
170,424.7511
171,423.0356
172,424.1911
173,422.9911
174,423.0444
175,422.6089
176,420.9511
177,419.1111
178,419.5067
179,421.0889
180,420.1289
181,416.3333
182,419.8445
183,416.8400
184,417.0978
185,420.0311
186,417.8622
187,419.0978
188,415.1022
189,419.7378
190,413.1289
191,414.4800
192,415.5067
193,415.4978
194,414.7155
195,416.8622
196,415.2444
197,415.6667
198,413.4133
199,418.4489
200,416.3600
201,413.8622
202,414.2444
203,411.6400
204,411.4133
