0.0331,0
0.2393,0.0012373
0.261,0.0024746
0.3667,0.0037119
0.3353,0.0049492
0.4215,0.0061865
0.3397,0.0074238
0.4062,0.0086611
0.4,0.0098984
0.341,0.0111357
0.3374,0.012373
0.4467,0.0136103
0.4093,0.0148476
0.4144,0.0160849
0.4269,0.0173222
0.4249,0.0185595
0.2814,0.0197968
0.4859,0.0210341
0.5086,0.0222714
0.3019,0.0235087
0.4263,0.024746
0.3802,0.0259833
0.3983,0.0272206
0.4014,0.0284579
0.4686,0.0296952
0.3924,0.0309325
0.3996,0.0321698
0.3982,0.0334071
0.3537,0.0346444
0.4238,0.0358817
0.3771,0.037119
0.3397,0.0383563
0.3639,0.0395936
0.2348,0.0408309
0.2791,0.0420682
0.4151,0.0433055
0.3823,0.0445428
0.3592,0.0457801
0.402,0.0470174
0.2436,0.0482547
0.3909,0.049492
0.2619,0.0507293
0.3165,0.0519666
0.3779,0.0532039
0.2887,0.0544412
0.2225,0.0556785
0.3248,0.0569158
0.3209,0.0581531
0.3384,0.0593904
0.2954,0.0606277
0.2607,0.061865
0.2739,0.0631023
0.3587,0.0643396
0.3665,0.0655769
0.2682,0.0668142
0.3513,0.0680515
0.371,0.0692888
0.3121,0.0705261
0.2811,0.0717634
0.292,0.0730007
0.3531,0.074238
0.2689,0.0754753
0.3826,0.0767126
0.2617,0.0779499
0.3553,0.0791872
0.3265,0.0804245
0.3347,0.0816618
0.2108,0.0828991
0.3451,0.0841364
0.4188,0.0853737
0.2099,0.086611
0.3408,0.0878483
0.3611,0.0890856
0.3585,0.0903229
0.2391,0.0915602
0.4362,0.0927975
0.4439,0.0940348
0.6457,0.0952721
0.8552,0.0965094
0.8365,0.0977467
0.9581,0.098984
0.7776,0.1002213
0.8524,0.1014586
0.8061,0.1026959
0.8906,0.1039332
0.6551,0.1051705
0.692,0.1064078
0.7243,0.1076451
0.6794,0.1088824
0.6953,0.1101197
0.679,0.111357
0.5806,0.1125943
0.7718,0.1138316
0.5281,0.1150689
0.5139,0.1163062
0.4933,0.1175435
0.4992,0.1187808
0.4814,0.1200181
0.5364,0.1212554
0.3619,0.1224927
0.4696,0.12373
0.4352,0.1249673
0.4722,0.1262046
0.4249,0.1274419
0.3909,0.1286792
0.3708,0.1299165
0.3326,0.1311538
0.3186,0.1323911
0.3093,0.1336284
0.2818,0.1348657
0.2934,0.136103
0.263,0.1373403
0.2098,0.1385776
0.297,0.1398149
0.1461,0.1410522
0.304,0.1422895
0.2392,0.1435268
0.219,0.1447641
0.3224,0.1460014
0.2723,0.1472387
0.2965,0.148476
0.1901,0.1497133
0.2501,0.1509506
0.3584,0.1521879
0.247,0.1534252
0.1933,0.1546625
0.2975,0.1558998
0.2331,0.1571371
0.2449,0.1583744
0.2684,0.1596117
0.2776,0.160849
0.2491,0.1620863
0.259,0.1633236
0.1251,0.1645609
0.1785,0.1657982
