300.0000	37.00000
300.5000	7.83244
301.0000	7.14993
301.5000	37.00000
302.0000	6.66996
302.5000	6.92936
303.0000	37.00000
303.5000	7.50704
304.0000	37.00000
304.5000	6.88743
305.0000	7.33684
305.5000	37.00000
306.0000	37.00000
306.5000	6.78027
307.0000	6.82601
307.5000	6.77669
308.0000	37.00000
308.5000	37.00000
309.0000	6.77054
309.5000	7.32066
310.0000	37.00000
310.5000	37.00000
311.0000	37.00000
311.5000	37.00000
312.0000	5.91453
312.5000	37.00000
313.0000	37.00000
313.5000	6.59723
314.0000	37.00000
314.5000	37.00000
315.0000	7.21313
315.5000	6.84201
316.0000	7.29805
316.5000	7.84865
317.0000	37.00000
317.5000	6.68218
318.0000	37.00000
318.5000	6.55610
319.0000	7.81090
319.5000	37.00000
320.0000	7.43486
320.5000	6.59453
321.0000	37.00000
321.5000	37.00000
322.0000	7.10392
322.5000	7.09120
323.0000	37.00000
323.5000	37.00000
324.0000	6.69553
324.5000	6.96123
325.0000	37.00000
325.5000	6.69080
326.0000	6.58405
326.5000	37.00000
327.0000	37.00000
327.5000	6.78162
328.0000	37.00000
328.5000	6.88195
329.0000	37.00000
329.5000	6.84426
330.0000	37.00000
330.5000	7.03546
331.0000	37.00000
331.5000	7.12471
332.0000	8.56915
332.5000	37.00000
333.0000	6.82155
333.5000	6.50967
334.0000	37.00000
334.5000	7.39220
335.0000	7.10808
335.5000	6.89856
336.0000	7.39935
336.5000	37.00000
337.0000	7.06714
337.5000	37.00000
338.0000	7.08644
338.5000	7.36752
339.0000	7.09015
339.5000	7.17222
340.0000	37.00000
340.5000	37.00000
341.0000	6.86657
341.5000	37.00000
342.0000	6.55205
342.5000	7.35036
343.0000	6.78298
343.5000	37.00000
344.0000	6.82551
344.5000	7.09886
345.0000	6.49120
345.5000	7.01575
346.0000	37.00000
346.5000	7.50062
347.0000	37.00000
347.5000	37.00000
348.0000	6.92113
348.5000	37.00000
349.0000	37.00000
349.5000	37.00000
350.0000	37.00000
350.5000	6.93573
351.0000	7.07603
351.5000	6.98712
352.0000	37.00000
352.5000	6.95224
353.0000	6.88540
353.5000	6.61056
354.0000	6.94475
354.5000	6.55985
355.0000	6.20522
355.5000	6.22697
356.0000	6.38508
356.5000	6.34102
357.0000	6.51382
357.5000	6.68638
358.0000	6.81347
358.5000	7.05944
359.0000	6.86707
359.5000	8.26479
360.0000	37.00000
360.5000	6.83552
361.0000	7.20694
361.5000	7.49784
362.0000	6.85120
362.5000	37.00000
363.0000	8.16328
363.5000	6.76482
364.0000	37.00000
364.5000	37.00000
365.0000	7.96751
365.5000	7.73527
366.0000	7.53178
366.5000	7.02888
367.0000	6.98286
367.5000	37.00000
368.0000	7.33248
368.5000	8.38382
369.0000	37.00000
369.5000	37.00000
370.0000	7.02819
370.5000	6.98878
371.0000	37.00000
371.5000	37.00000
372.0000	37.00000
372.5000	9.24607
373.0000	37.00000
373.5000	37.00000
374.0000	6.94398
374.5000	7.66772
375.0000	8.47577
375.5000	7.01838
376.0000	6.94811
376.5000	6.62488
377.0000	8.63920
377.5000	6.77776
378.0000	6.94639
378.5000	6.68273
379.0000	6.66415
379.5000	6.55940
380.0000	6.63126
380.5000	6.62658
381.0000	6.66297
381.5000	6.72081
382.0000	6.58747
382.5000	6.68613
383.0000	6.80498
383.5000	7.14353
384.0000	6.94856
384.5000	7.69676
385.0000	6.53509
385.5000	6.48518
386.0000	6.23747
386.5000	6.13325
387.0000	5.94005
387.5000	5.87128
388.0000	5.97104
388.5000	6.23447
389.0000	6.58494
389.5000	6.65193
390.0000	6.51625
390.5000	6.18194
391.0000	5.91638
391.5000	5.80540
392.0000	5.80025
392.5000	5.89367
393.0000	6.03569
393.5000	6.07571
394.0000	6.26774
394.5000	6.44847
395.0000	6.44998
395.5000	6.22432
396.0000	6.29120
396.5000	6.53590
397.0000	6.90285
397.5000	6.88469
398.0000	6.76857
398.5000	7.67711
