300.00	9.9999999392253E-9
301.00	9.9999999392253E-9
302.00	3.1988901127988E-7
303.00	9.9999999392253E-9
304.00	4.7786602408451E-7
305.00	7.6936601089983E-8
306.00	9.9999999392253E-9
307.00	1.4862099817492E-7
308.00	9.9999999392253E-9
309.00	2.9644300525433E-7
310.00	9.9999999392253E-9
311.00	1.0505299741226E-8
312.00	9.9999999392253E-9
313.00	4.4426300860323E-7
314.00	9.9999999392253E-9
315.00	2.1066699673611E-7
316.00	1.1042700265307E-7
317.00	2.778530072689E-9
318.00	5.167589733901E-7
319.00	9.9999999392253E-9
320.00	8.7698202833053E-7
321.00	9.9999999392253E-9
322.00	9.9999999392253E-9
323.00	9.9999999392253E-9
324.00	8.2711899551668E-8
325.00	9.9999999392253E-9
326.00	9.9999999392253E-9
327.00	1.7364799376196E-8
328.00	8.3619802637713E-8
329.00	2.1366300018144E-7
330.00	5.6878900522861E-7
331.00	9.9999999392253E-9
332.00	9.9999999392253E-9
333.00	3.9278600638681E-7
334.00	2.514020138733E-7
335.00	7.6429500950326E-8
336.00	1.6995500118355E-7
337.00	9.9999999392253E-9
338.00	4.4223600070836E-7
339.00	1.0098000302605E-7
340.00	2.6582799250718E-7
341.00	7.6388900538404E-8
342.00	1.9418099839186E-7
343.00	7.2170600162735E-8
344.00	2.2489599871278E-7
345.00	2.9470800200215E-7
346.00	9.9999999392253E-9
347.00	2.779090095828E-7
348.00	3.9983399346966E-7
349.00	9.8407298310121E-8
350.00	1.6205700603678E-7
351.00	9.401819767163E-8
352.00	3.5952601251665E-7
353.00	7.8592897523322E-8
354.00	2.254799937873E-7
355.00	7.131610146871E-8
356.00	8.7043602547965E-8
357.00	3.7739201275144E-7
358.00	7.4533502925078E-8
359.00	9.9999999392253E-9
360.00	2.9123199851711E-7
361.00	5.6398100412025E-8
362.00	1.0110699832921E-7
363.00	4.5700598860776E-8
364.00	9.9999999392253E-9
365.00	9.8447600294094E-8
366.00	6.1824799502119E-8
367.00	3.1479399353884E-7
368.00	2.8970399057471E-7
369.00	1.4180099583427E-7
370.00	2.495530111446E-7
371.00	3.2451998777105E-7
372.00	2.3795099934887E-7
373.00	3.5043899515586E-7
374.00	2.4315400537489E-7
375.00	1.2295799933781E-7
376.00	1.7509400151994E-7
377.00	1.136760019449E-7
378.00	9.4489998048175E-8
379.00	1.6195599528146E-7
380.00	4.0078600704874E-7
381.00	4.1896100810845E-7
382.00	2.1881299971938E-7
383.00	1.6868400010139E-8
384.00	1.4965099381925E-8
385.00	7.5421597856007E-9
386.00	1.7599400337076E-7
387.00	1.8329599527078E-7
388.00	1.696279952057E-7
389.00	3.2714499553776E-8
390.00	6.6317500113655E-7
391.00	4.0439098825118E-7
392.00	2.745790084191E-7
393.00	7.2948999729761E-8
394.00	1.7471100477451E-7
395.00	2.4108800289468E-7
396.00	2.8748800673384E-7
397.00	1.3595200698546E-7
398.00	2.344460057202E-7
399.00	2.0781600085229E-7
400.00	6.429989980461E-7
401.00	3.362119969097E-7
402.00	5.7175100209861E-8
403.00	6.1651299176901E-8
404.00	4.5435001538863E-8
405.00	1.2023200213207E-7
406.00	9.2347697489004E-8
407.00	2.538170065236E-7
408.00	1.5831999462534E-6
409.00	1.4112099506747E-6
410.00	2.3259100601081E-7
411.00	2.3005499372175E-7
412.00	2.343909955016E-7
413.00	1.911260056886E-7
414.00	1.1601900240521E-7
415.00	2.3040000129981E-8
416.00	2.2235199992338E-7
417.00	1.3983100188852E-7
418.00	1.2087400591554E-7
419.00	1.0469300093519E-7
420.00	2.1633199764892E-7
421.00	1.3132900278379E-7
422.00	1.2758999901052E-7
423.00	1.2459399556519E-7
424.00	6.9396996593696E-8
425.00	8.5686799877749E-8
426.00	1.3699199996609E-7
427.00	1.2603800314537E-7
428.00	5.5595801740083E-8
429.00	5.6187499097859E-8
430.00	5.2850701592888E-8
431.00	1.2724299836009E-7
432.00	2.4034798684625E-7
433.00	1.0759300295149E-7
434.00	1.2208499811095E-7
435.00	5.6661100700239E-8
436.00	1.072969979532E-7
437.00	1.5231400141147E-7
438.00	1.0162899855004E-7
439.00	1.2323499731792E-7
440.00	1.0484699686231E-7
441.00	1.8206900165296E-7
442.00	1.9611100299244E-7
443.00	1.9483900359774E-7
444.00	7.5400897969757E-8
445.00	1.6760799326221E-7
446.00	1.3004400045702E-7
447.00	1.542770036167E-7
448.00	1.478029929558E-7
449.00	1.1875700067776E-7
450.00	1.1251700016146E-7
451.00	7.7633899309149E-8
452.00	1.6453900286706E-7
453.00	7.5242603259085E-8
454.00	7.7248799357221E-8
455.00	1.020939990326E-7
456.00	4.6540499454295E-8
457.00	1.6923199552821E-7
458.00	1.7200399327066E-7
459.00	1.675039982274E-7
460.00	1.0978600073486E-7
461.00	1.7364600068959E-7
462.00	2.2206499750155E-7
463.00	9.7894698569689E-8
464.00	1.1787599873969E-7
465.00	1.6325600427081E-7
466.00	1.1528400278848E-7
467.00	1.4327099506772E-7
468.00	1.7392500240021E-7
469.00	1.7387999662333E-7
470.00	2.0140599588103E-7
471.00	2.1541200112551E-7
472.00	1.9588699728956E-7
473.00	1.2738699695092E-7
474.00	2.0145799339844E-7
475.00	1.2078599809229E-7
476.00	1.1206100225536E-7
477.00	1.362959949347E-7
478.00	1.3860899628071E-7
479.00	1.5288199506358E-7
480.00	1.256429982277E-7
481.00	1.7347799996514E-7
482.00	1.6955800674623E-7
483.00	1.9568899745082E-7
484.00	1.3267600706968E-7
485.00	1.2025999751586E-7
486.00	1.9361300473975E-7
487.00	1.5939799880016E-7
488.00	1.0903499969572E-7
489.00	1.4044100282717E-7
490.00	1.2690999540155E-7
491.00	9.6848097541624E-8
492.00	1.6974800587377E-7
493.00	1.6015499681998E-7
494.00	1.0556099994119E-7
495.00	9.3610999840621E-8
496.00	1.5469800018764E-7
497.00	1.9462099487555E-7
498.00	1.8331300566388E-7
499.00	1.4872199471938E-7
500.00	1.7065499946511E-7
501.00	1.4594000674606E-7
502.00	1.4519399371693E-7
503.00	1.4494399636078E-7
504.00	1.0483199730515E-7
505.00	1.4070100462504E-7
506.00	1.2191100040582E-7
507.00	1.6381899570206E-7
508.00	1.6012400294585E-7
509.00	1.3090800621285E-7
510.00	1.0671099914816E-7
511.00	1.7840599753072E-7
512.00	1.4897200628639E-7
513.00	1.918210017493E-7
514.00	1.9493600689202E-7
515.00	1.4357999589265E-7
516.00	1.5503999861721E-7
517.00	1.2573499930113E-7
518.00	1.1829899904114E-7
519.00	1.1614800143889E-7
520.00	1.6718999518162E-7
521.00	1.702629930378E-7
522.00	1.1548799960792E-7
523.00	1.4091000366534E-7
524.00	1.2499299373303E-7
525.00	1.7255300122088E-7
526.00	1.819380059942E-7
527.00	1.4512799850763E-7
528.00	1.3176999402731E-7
529.00	1.2370900037695E-7
530.00	1.4486100496924E-7
531.00	1.8403299861802E-7
532.00	1.6821300619085E-7
533.00	1.9893100500212E-7
534.00	1.5874100256497E-7
535.00	1.5907599504317E-7
536.00	1.3494499739863E-7
537.00	1.4149399873986E-7
538.00	1.3054200564966E-7
539.00	2.1349100620682E-7
540.00	2.0988099436181E-7
541.00	1.7590200229733E-7
542.00	2.0979000225907E-7
543.00	1.7462400592194E-7
544.00	2.0891400254186E-7
545.00	1.2644800051476E-7
546.00	1.1970800528616E-7
547.00	1.8601400597618E-7
548.00	1.9761699832088E-7
549.00	1.9974899601038E-7
550.00	1.3859499858881E-7
551.00	1.9947700025114E-7
552.00	1.5224199501063E-7
553.00	1.7620699566123E-7
554.00	1.6038100625337E-7
555.00	1.6078199394087E-7
556.00	2.0279600221329E-7
557.00	2.0303099290686E-7
558.00	2.2919499542695E-7
559.00	3.0949701113059E-7
560.00	6.6278397525821E-7
561.00	2.0246300209692E-6
562.00	8.1634098023642E-6
563.00	4.3510601244634E-5
564.00	0.00032557800295763
565.00	0.0036448899190873
566.00	0.074626803398132
567.00	0.58981502056122
568.00	0.93244397640228
569.00	0.95813000202179
570.00	0.9734719991684
571.00	0.97860598564148
572.00	0.96920400857925
573.00	0.95314902067184
574.00	0.95744800567627
575.00	0.97219300270081
576.00	0.96944499015808
577.00	0.9505820274353
578.00	0.93673497438431
579.00	0.94366002082825
580.00	0.96496397256851
581.00	0.9831600189209
582.00	0.98586297035217
583.00	0.97958499193192
584.00	0.97320002317429
585.00	0.97462701797485
586.00	0.98460698127747
587.00	0.98824399709702
588.00	0.98932301998138
589.00	0.98248600959778
590.00	0.98244202136993
591.00	0.98472398519516
592.00	0.98697298765182
593.00	0.98470902442932
594.00	0.97445601224899
595.00	0.96641802787781
596.00	0.97136801481247
597.00	0.98075199127197
598.00	0.98642998933792
599.00	0.98255598545074
600.00	0.97652000188828
601.00	0.96773499250412
602.00	0.93566197156906
603.00	0.8974090218544
604.00	0.90010201931
605.00	0.93515300750732
606.00	0.93500798940659
607.00	0.31174001097679
608.00	0.025666600093246
609.00	0.0079636201262474
610.00	0.0009706859709695
611.00	0.00017135200323537
612.00	3.939200178138E-5
613.00	1.057729969034E-5
614.00	3.5102000310872E-6
615.00	1.3491199979399E-6
616.00	6.1219202507345E-7
617.00	3.3958099265874E-7
618.00	2.856380092453E-7
619.00	2.8865400736322E-7
620.00	3.0938699069338E-7
621.00	2.1643600689458E-7
622.00	2.0143299650499E-7
623.00	1.7085500303438E-7
624.00	2.0587299331964E-7
625.00	2.4632998929519E-7
626.00	1.6800800040073E-7
627.00	1.9671300321988E-7
628.00	1.8830100145806E-7
629.00	2.1108199632636E-7
630.00	2.2180400094385E-7
631.00	2.1396100180482E-7
632.00	1.8037299298612E-7
633.00	2.5497300271127E-7
634.00	1.6175499695237E-7
635.00	1.0238200331969E-7
636.00	2.3947100658006E-7
637.00	1.808219991517E-7
638.00	2.1182799514463E-7
639.00	2.1414899720185E-7
640.00	1.9192100353393E-7
641.00	2.1823700535606E-7
642.00	2.0729099503569E-7
643.00	1.6663000224071E-7
644.00	7.5722297765424E-8
645.00	2.0039900050506E-7
646.00	2.2633099661107E-7
647.00	2.1199899435942E-7
648.00	1.9283099561562E-7
649.00	2.1401800154308E-7
650.00	2.1930999594133E-7
651.00	2.0847099335697E-7
652.00	2.5956398985727E-7
653.00	2.1790700088786E-7
654.00	2.542539903061E-7
655.00	2.7726699158848E-7
656.00	2.1123800308942E-7
657.00	2.4706099566174E-7
658.00	2.2772699992402E-7
659.00	1.8976200522047E-7
660.00	2.614829952563E-7
661.00	2.1407099382031E-7
662.00	2.0949499912604E-7
663.00	2.3062300158472E-7
664.00	2.0796099420295E-7
665.00	2.1188900234392E-7
666.00	2.5465499220445E-7
667.00	1.9376500404178E-7
668.00	2.6035300493277E-7
669.00	2.5578501094969E-7
670.00	3.1629900831831E-7
671.00	2.4575300017204E-7
672.00	2.4372698703701E-7
673.00	1.8143400382087E-7
674.00	2.1756800094863E-7
675.00	2.3592299669417E-7
676.00	3.2136298955265E-7
677.00	2.3309300445362E-7
678.00	2.2466299753887E-7
679.00	1.7237799454506E-7
680.00	2.3322999709308E-7
681.00	3.0232300218813E-7
682.00	2.325359957922E-7
683.00	2.5975700168601E-7
684.00	2.3342599320131E-7
685.00	3.7297701283023E-7
686.00	2.3945798943714E-7
687.00	2.2156099532822E-7
688.00	2.3552699701668E-7
689.00	2.4540199206058E-7
690.00	3.7043699308015E-7
691.00	2.4371900053666E-7
692.00	2.0578400494742E-7
693.00	2.3344999533492E-7
694.00	3.2132498972715E-7
695.00	2.0503600239863E-7
696.00	2.1618299683723E-7
697.00	2.337919937645E-7
698.00	3.4368798651485E-7
699.00	2.4047400870586E-7
700.00	2.8907399496347E-7
701.00	2.5973599804274E-7
702.00	2.9697798709094E-7
703.00	2.3939401216921E-7
704.00	2.8342500968392E-7
705.00	3.5624398719847E-7
706.00	7.0943900709608E-7
707.00	1.6566300473642E-5
708.00	3.8113201298984E-5
709.00	4.7320800149464E-6
710.00	4.1451598917774E-6
711.00	1.8923399693449E-5
712.00	4.9376201786799E-5
713.00	9.5931600299082E-6
714.00	2.585379888842E-6
715.00	1.5418399925693E-6
716.00	1.0364700528953E-6
717.00	9.3087999175623E-7
718.00	8.734219818507E-7
719.00	1.0317900205337E-6
