0,0
0.0041,0.0012373
0.0171,0.0024746
0.0358,0.0037119
0.057,0.0049492
0.0783,0.0061865
0.0984,0.0074238
0.1164,0.0086611
0.1326,0.0098984
0.1479,0.0111357
0.1639,0.012373
0.182,0.0136103
0.2041,0.0148476
0.2314,0.0160849
0.265,0.0173222
0.3051,0.0185595
0.3516,0.0197968
0.4036,0.0210341
0.4596,0.0222714
0.518,0.0235087
0.5768,0.024746
0.6339,0.0259833
0.6874,0.0272206
0.7357,0.0284579
0.7776,0.0296952
0.8122,0.0309325
0.8393,0.0321698
0.8589,0.0334071
0.8717,0.0346444
0.8785,0.0358817
0.8803,0.037119
0.8784,0.0383563
0.8738,0.0395936
0.8677,0.0408309
0.8611,0.0420682
0.8545,0.0433055
0.8485,0.0445428
0.8433,0.0457801
0.8391,0.0470174
0.8356,0.0482547
0.8326,0.049492
0.8297,0.0507293
0.8267,0.0519666
0.8231,0.0532039
0.8188,0.0544412
0.8134,0.0556785
0.807,0.0569158
0.7996,0.0581531
0.7912,0.0593904
0.7822,0.0606277
0.7727,0.061865
0.7631,0.0631023
0.7537,0.0643396
0.7448,0.0655769
0.7366,0.0668142
0.7293,0.0680515
0.723,0.0692888
0.7177,0.0705261
0.7132,0.0717634
0.7095,0.0730007
0.7064,0.074238
0.7035,0.0754753
0.7007,0.0767126
0.6977,0.0779499
0.6943,0.0791872
0.6904,0.0804245
0.6859,0.0816618
0.6808,0.0828991
0.6752,0.0841364
0.6691,0.0853737
0.6627,0.086611
0.6562,0.0878483
0.6496,0.0890856
0.643,0.0903229
0.6365,0.0915602
0.6302,0.0927975
0.6239,0.0940348
0.6176,0.0952721
0.6112,0.0965094
0.6045,0.0977467
0.5974,0.098984
0.5899,0.1002213
0.5818,0.1014586
0.5732,0.1026959
0.5641,0.1039332
0.5547,0.1051705
0.545,0.1064078
0.5353,0.1076451
0.5257,0.1088824
0.5165,0.1101197
0.5078,0.111357
0.4997,0.1125943
0.4923,0.1138316
0.4856,0.1150689
0.4795,0.1163062
0.474,0.1175435
0.4688,0.1187808
0.4639,0.1200181
0.4589,0.1212554
0.4538,0.1224927
0.4482,0.12373
0.4422,0.1249673
0.4355,0.1262046
0.4282,0.1274419
0.4202,0.1286792
0.4116,0.1299165
0.4025,0.1311538
0.3931,0.1323911
0.3834,0.1336284
0.3737,0.1348657
0.3642,0.136103
0.3549,0.1373403
0.346,0.1385776
0.3376,0.1398149
0.3297,0.1410522
0.3223,0.1422895
0.3154,0.1435268
0.3088,0.1447641
0.3025,0.1460014
0.2964,0.1472387
0.2903,0.148476
0.284,0.1497133
0.2776,0.1509506
0.271,0.1521879
0.264,0.1534252
0.2567,0.1546625
0.2492,0.1558998
0.2415,0.1571371
0.2338,0.1583744
0.2262,0.1596117
0.2188,0.160849
0.2117,0.1620863
0.2051,0.1633236
0.1991,0.1645609
0.1938,0.1657982
0.189,0.1670355
0.1849,0.1682728
0.1814,0.1695101
0.1782,0.1707474
0.1754,0.1719847
0.1726,0.173222
0.1697,0.1744593
0.1666,0.1756966
0.1631,0.1769339
0.159,0.1781712
0.1543,0.1794085
0.1489,0.1806458
0.143,0.1818831
0.1367,0.1831204
0.1302,0.1843577
0.1237,0.185595
0.1176,0.1868323
0.1121,0.1880696
0.1076,0.1893069
0.1043,0.1905442
0.1023,0.1917815
0.1017,0.1930188
0.1024,0.1942561
0.1043,0.1954934
0.1071,0.1967307
0.1104,0.197968
0.1139,0.1992053
0.1172,0.2004426
0.1198,0.2016799
0.1215,0.2029172
0.1219,0.2041545
0.1211,0.2053918
0.1189,0.2066291
0.1156,0.2078664
0.1113,0.2091037
0.1065,0.210341
0.1016,0.2115783
0.0968,0.2128156
0.0927,0.2140529
0.0896,0.2152902
0.0877,0.2165275
0.0872,0.2177648
0.0881,0.2190021
0.0903,0.2202394
0.0935,0.2214767
0.0976,0.222714
0.1022,0.2239513
0.107,0.2251886
0.1115,0.2264259
0.1156,0.2276632
0.119,0.2289005
0.1216,0.2301378
0.1234,0.2313751
0.1244,0.2326124
0.1248,0.2338497
0.1248,0.235087
0.1246,0.2363243
0.1244,0.2375616
0.1244,0.2387989
0.1249,0.2400362
0.1257,0.2412735
0.127,0.2425108
0.1285,0.2437481
0.1302,0.2449854
0.1318,0.2462227
0.1331,0.24746
0.1339,0.2486973
0.134,0.2499346
0.1336,0.2511719
0.1328,0.2524092
0.1319,0.2536465
0.1314,0.2548838
0.132,0.2561211
0.1346,0.2573584
0.14,0.2585957
0.1492,0.259833
0.1629,0.2610703
0.1819,0.2623076
0.2067,0.2635449
0.2376,0.2647822
0.2746,0.2660195
0.3171,0.2672568
0.3647,0.2684941
0.4162,0.2697314
0.4707,0.2709687
0.5267,0.272206
0.5828,0.2734433
0.6378,0.2746806
0.6903,0.2759179
0.7393,0.2771552
0.7838,0.2783925
0.8234,0.2796298
0.8574,0.2808671
0.8858,0.2821044
0.9087,0.2833417
0.9262,0.284579
0.9387,0.2858163
0.9466,0.2870536
0.9503,0.2882909
0.9504,0.2895282
0.9472,0.2907655
0.9412,0.2920028
0.933,0.2932401
0.9228,0.2944774
0.9112,0.2957147
0.8986,0.296952
0.8855,0.2981893
0.8722,0.2994266
0.8592,0.3006639
0.8469,0.3019012
0.8357,0.3031385
0.8257,0.3043758
0.8171,0.3056131
0.81,0.3068504
0.8043,0.3080877
0.7998,0.309325
0.7962,0.3105623
0.7932,0.3117996
0.7902,0.3130369
