0,0
0.0024648,0.029106
0.0049297,0.048234
0.0073945,0.052473
0.0098594,0.044302
0.012324,0.031959
0.014789,0.024857
0.017254,0.028614
0.019719,0.042413
0.022184,0.059993
0.024648,0.073506
0.027113,0.077918
0.029578,0.07348
0.032043,0.065036
0.034508,0.0588
0.036973,0.058626
0.039438,0.063979
0.041902,0.070626
0.044367,0.073476
0.046832,0.069743
0.049297,0.060567
0.051762,0.050253
0.054227,0.043714
0.056691,0.043746
0.059156,0.049696
0.061621,0.058187
0.064086,0.065292
0.066551,0.068762
0.069016,0.069022
0.07148,0.068467
0.073945,0.069665
0.07641,0.073641
0.078875,0.079289
0.08134,0.08423
0.083805,0.08656
0.08627,0.086527
0.088734,0.087269
0.091199,0.094304
0.093664,0.11406
0.096129,0.15204
0.098594,0.21127
0.10106,0.29125
0.10352,0.3877
0.10599,0.49301
0.10845,0.59742
0.11092,0.69095
0.11338,0.76554
0.11585,0.81695
0.11831,0.84562
0.12078,0.85613
0.12324,0.85532
0.12571,0.84989
0.12817,0.84451
0.13064,0.8411
0.1331,0.83954
0.13557,0.83901
0.13803,0.83919
0.1405,0.84063
0.14296,0.84417
0.14543,0.84994
0.14789,0.85687
0.15036,0.86282
0.15282,0.86561
0.15529,0.86392
0.15775,0.85787
0.16021,0.84874
0.16268,0.83818
0.16514,0.82759
0.16761,0.81778
0.17007,0.80924
0.17254,0.8024
0.175,0.79777
0.17747,0.79562
0.17993,0.79564
0.1824,0.79684
0.18486,0.79799
0.18733,0.79821
0.18979,0.79737
0.19226,0.79583
0.19472,0.79364
0.19719,0.78986
0.19965,0.78255
0.20212,0.76985
0.20458,0.75148
0.20705,0.7298
0.20951,0.70943
0.21198,0.6953
0.21444,0.69016
0.21691,0.69285
0.21937,0.69855
0.22184,0.70102
0.2243,0.69575
0.22677,0.68218
0.22923,0.66371
0.2317,0.64565
0.23416,0.63217
0.23663,0.62413
0.23909,0.619
0.24155,0.61275
0.24402,0.60239
0.24648,0.58751
0.24895,0.56999
0.25141,0.55221
0.25388,0.5352
0.25634,0.51805
0.25881,0.49907
0.26127,0.47782
0.26374,0.45646
0.2662,0.43924
0.26867,0.43015
0.27113,0.43016
0.2736,0.43566
0.27606,0.4396
0.27853,0.43459
0.28099,0.41669
0.28346,0.38746
0.28592,0.3533
0.28839,0.32231
0.29085,0.30051
0.29332,0.28937
0.29578,0.28583
0.29825,0.28456
0.30071,0.28089
0.30318,0.27276
0.30564,0.26086
0.30811,0.24732
0.31057,0.23413
0.31304,0.22248
0.3155,0.21311
0.31796,0.2071
0.32043,0.20605
0.32289,0.21117
