NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.014,33.014,33.014,33.014,33.014,10.426,10.426,10.426,10.426,10.426,10.426,10.426,10.426,12.163,12.163,12.163,12.163,12.163,15.638,15.638,20.851,22.589,24.326,20.851,36.49,36.49,38.227,36.49,38.227,38.227,38.227,38.227,36.49,36.49,38.227,36.49,38.227,38.227,36.49,36.49,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,36.49,36.49,36.49,34.752,34.752,34.752,34.752,34.752,36.49,36.49,36.49,34.752,36.49,36.49,36.49,36.49,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,31.277,33.014,34.752,34.752,34.752,34.752,38.227,33.014,36.49,36.49,38.227,38.227,38.227,38.227,38.227,38.227,22.589,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.014,33.014,33.014,33.014,33.014,10.426,10.426,10.426,10.426,10.426,10.426,10.426,10.426,12.163,12.163,12.163,12.163,13.901,15.638,15.638,20.851,24.326,24.326,20.851,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,36.49,36.49,36.49,36.49,34.752,34.752,34.752,34.752,34.752,36.49,36.49,36.49,34.752,36.49,36.49,36.49,36.49,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,34.752,36.49,38.227,38.227,34.752,36.49,36.49,38.227,38.227,38.227,38.227,38.227,38.227,38.227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.014,33.014,33.014,33.014,10.426,10.426,10.426,10.426,10.426,10.426,12.163,12.163,12.163,12.163,12.163,13.901,12.163,13.901,15.638,17.376,19.114,22.589,24.326,20.851,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,36.49,36.49,36.49,36.49,36.49,34.752,34.752,34.752,34.752,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,31.277,38.227,38.227,36.49,38.227,38.227,38.227,34.752,36.49,34.752,38.227,38.227,38.227,38.227,38.227,38.227,38.227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.014,33.014,33.014,33.014,33.014,10.426,10.426,12.163,12.163,12.163,12.163,12.163,12.163,12.163,12.163,13.901,12.163,13.901,15.638,17.376,20.851,24.326,24.326,22.589,36.49,36.49,34.752,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,36.49,36.49,36.49,36.49,34.752,34.752,34.752,34.752,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,31.277,38.227,38.227,36.49,38.227,38.227,38.227,33.014,34.752,33.014,36.49,38.227,38.227,38.227,38.227,38.227,38.227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.014,33.014,33.014,33.014,33.014,10.426,10.426,12.163,12.163,12.163,12.163,12.163,12.163,12.163,12.163,13.901,12.163,13.901,15.638,15.638,19.114,22.589,24.326,20.851,36.49,36.49,34.752,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,36.49,36.49,36.49,36.49,34.752,36.49,36.49,34.752,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,29.539,31.277,31.277,38.227,34.752,38.227,38.227,38.227,33.014,34.752,34.752,36.49,36.49,38.227,38.227,38.227,38.227,38.227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.014,33.014,33.014,33.014,33.014,10.426,10.426,12.163,12.163,12.163,12.163,12.163,12.163,12.163,13.901,13.901,12.163,13.901,15.638,15.638,19.114,22.589,22.589,20.851,36.49,36.49,34.752,34.752,36.49,36.49,36.49,36.49,34.752,34.752,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,38.227,38.227,38.227,38.227,38.227,38.227,38.227,36.49,38.227,38.227,36.49,36.49,36.49,36.49,36.49,34.752,36.49,36.49,34.752,36.49,36.49,36.49,36.49,36.49,36.49,36.49,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,27.802,29.539,29.539,38.227,33.014,38.227,36.49,36.49,33.014,33.014,33.014,34.752,34.752,36.49,36.49,36.49,38.227,38.227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.014,33.014,33.014,33.014,33.014,10.426,10.426,12.163,12.163,12.163,12.163,12.163,12.163,12.163,13.901,13.901,12.163,13.901,15.638,15.638,19.114,22.589,24.326,36.49,36.49,36.49,34.752,34.752,36.49,36.49,34.752,34.752,34.752,34.752,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,38.227,36.49,38.227,38.227,38.227,38.227,38.227,36.49,38.227,38.227,38.227,36.49,36.49,36.49,36.49,34.752,36.49,36.49,34.752,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,38.227,27.802,29.539,29.539,38.227,34.752,36.49,36.49,36.49,33.014,33.014,34.752,34.752,34.752,36.49,34.752,36.49,38.227,38.227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.014,33.014,33.014,33.014,33.014,12.163,12.163,12.163,12.163,12.163,12.163,12.163,12.163,12.163,13.901,13.901,13.901,13.901,15.638,15.638,19.114,22.589,22.589,20.851,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,34.752,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,38.227,36.49,38.227,38.227,36.49,38.227,38.227,36.49,38.227,38.227,38.227,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,38.227,38.227,38.227,38.227,38.227,36.49,38.227,38.227,38.227,38.227,38.227,38.227,36.49,36.49,38.227,38.227,38.227,38.227,38.227,38.227,38.227,27.802,29.539,38.227,38.227,34.752,36.49,36.49,34.752,33.014,33.014,33.014,34.752,34.752,34.752,34.752,36.49,36.49,38.227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.277,31.277,31.277,31.277,33.014,12.163,12.163,12.163,12.163,12.163,12.163,12.163,12.163,12.163,13.901,13.901,13.901,13.901,15.638,15.638,15.638,15.638,15.638,17.376,36.49,36.49,36.49,34.752,36.49,34.752,34.752,34.752,34.752,34.752,36.49,34.752,36.49,34.752,34.752,34.752,34.752,34.752,34.752,34.752,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,34.752,36.49,36.49,36.49,34.752,36.49,36.49,36.49,31.277,31.277,31.277,33.014,34.752,36.49,34.752,34.752,34.752,33.014,33.014,34.752,34.752,34.752,34.752,34.752,34.752,36.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.277,31.277,31.277,31.277,33.014,12.163,12.163,12.163,12.163,12.163,12.163,13.901,12.163,13.901,13.901,13.901,13.901,13.901,13.901,13.901,15.638,13.901,13.901,15.638,17.376,34.752,12.163,34.752,12.163,34.752,33.014,33.014,33.014,33.014,34.752,34.752,34.752,34.752,34.752,34.752,34.752,34.752,34.752,34.752,34.752,34.752,34.752,34.752,36.49,34.752,34.752,34.752,34.752,34.752,34.752,34.752,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,34.752,34.752,36.49,36.49,36.49,36.49,36.49,36.49,36.49,36.49,33.014,34.752,34.752,36.49,36.49,36.49,34.752,34.752,33.014,33.014,34.752,33.014,33.014,33.014,33.014,33.014,33.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
